nu_DO,C_DO,C_GR,nu_GR,morph,draw
0.010768362263278347,2.152943259634169,3.654618618825232,0.010768362263278347,MNPV,53
0.0012048161201971687,2.0262730148276056,4.305192754382719,0.0012048161201971687,MNPV,54
5.375857839853613e-4,2.5837476272253546,2.45602415714571,5.375857839853613e-4,MNPV,55
0.014760715713014592,1.450220853006552,4.519012808962321,0.014760715713014592,MNPV,56
0.0067004741596199385,2.010756713277865,3.1434835265046464,0.0067004741596199385,MNPV,57
0.003970433990918197,2.7150737724918534,4.069971561202767,0.003970433990918197,MNPV,58
0.0022190144468529544,1.9101018579453009,4.5807992027224484,0.0022190144468529544,MNPV,59
0.006214912581936094,2.317008177720534,2.599746094725522,0.006214912581936094,MNPV,60
0.006488650704999991,3.2551282398739403,3.7341888176088567,0.006488650704999991,MNPV,61
0.007888004494953945,2.3760926239656923,3.455884759333923,0.007888004494953945,MNPV,62
0.008422895099965218,3.5246581650116022,3.6218631296765578,0.008422895099965218,MNPV,63
0.009621329063537434,3.8328532201879573,3.2089072736953517,0.009621329063537434,MNPV,64
0.003567638210224685,3.43788309479967,4.100022666507198,0.003567638210224685,MNPV,65
0.005950089331109597,1.9826007058371902,3.8676747371881346,0.005950089331109597,MNPV,66
0.01177261601575056,3.3291048945474455,2.772760303567452,0.01177261601575056,MNPV,67
0.0052841747632237125,2.352209771281437,3.8429364428076047,0.0052841747632237125,MNPV,68
0.00706743922293904,3.1275247417280254,4.070170237763925,0.00706743922293904,MNPV,69
0.01112754392345159,2.0263952170533766,3.766316261364398,0.01112754392345159,MNPV,70
0.005736036176911704,1.7621489520974594,1.589999498043748,0.005736036176911704,MNPV,71
0.006358968765976964,1.984050323312458,3.9525675664091398,0.006358968765976964,MNPV,72
0.00822172349895902,2.313474065518815,3.328936846238741,0.00822172349895902,MNPV,73
0.00172242311175872,1.4667506911858716,1.7841379118962903,0.00172242311175872,MNPV,74
0.005696133762399749,2.7434447241262303,3.8728963916788013,0.005696133762399749,MNPV,75
0.011340606051790814,2.9573176011801747,3.0344414206210644,0.011340606051790814,MNPV,76
0.008875665398754498,1.9767138581390906,4.154949032506932,0.008875665398754498,MNPV,77
0.008502239138020371,2.5969458030726122,3.4779602645825367,0.008502239138020371,MNPV,78
0.006188064299469759,0.9817380405297017,3.059713831065014,0.006188064299469759,MNPV,79
0.003958068142702589,2.3993275891900434,2.211655847651646,0.003958068142702589,MNPV,80
0.012984508978345247,3.1694785381489483,4.255121979949496,0.012984508978345247,MNPV,81
0.00450514205999224,1.6928530720490655,2.768946395249242,0.00450514205999224,MNPV,82
0.003943042904917396,2.2209033086247927,3.5693227662941993,0.003943042904917396,MNPV,83
4.217221498468491e-4,1.3478742508895452,3.820406591904724,4.217221498468491e-4,MNPV,84
0.0036805159659670152,2.3386080444324118,3.4114930339734535,0.0036805159659670152,MNPV,85
0.011431606326782792,3.666629277153966,3.573226065842384,0.011431606326782792,MNPV,86
0.008792367034639105,1.1534214770537936,3.007825108272384,0.008792367034639105,MNPV,87
0.00907893509384709,1.2796657396993185,3.685734790875774,0.00907893509384709,MNPV,88
0.007052304342639981,1.5396637457972364,3.598684893340912,0.007052304342639981,MNPV,89
0.013088557526141437,3.029280991648822,3.4717717017632435,0.013088557526141437,MNPV,90
0.007636879020017778,1.8760722499105376,3.286270229729226,0.007636879020017778,MNPV,91
0.00713962828882573,2.412198986731987,3.1899999103995276,0.00713962828882573,MNPV,92
0.009908425609055974,2.5384472469941937,4.461551389279341,0.009908425609055974,MNPV,93
0.006691056380887951,3.090560503301121,3.4916327500538786,0.006691056380887951,MNPV,94
0.008152214060864197,3.1991773527346465,3.144585941851046,0.008152214060864197,MNPV,95
0.009106573202862636,2.999828966171867,3.046777224953315,0.009106573202862636,MNPV,96
0.008952048175187386,2.733807473747278,4.066649286483591,0.008952048175187386,MNPV,97
0.0034402690659821236,2.671993014354888,3.663983739205101,0.0034402690659821236,MNPV,98
0.004536544945982165,2.7167214394232335,3.566526044773182,0.004536544945982165,MNPV,99
0.010570404019361122,2.1006697283484463,3.8947474867657004,0.010570404019361122,MNPV,100
0.0038445534931928083,2.2418605588145186,3.5840659859257125,0.0038445534931928083,MNPV,101
0.012483327393859732,2.18580248339041,4.048934090039382,0.012483327393859732,MNPV,102
0.003754340308350149,1.691839779168637,4.138769841052795,0.003754340308350149,MNPV,103
0.004595800084654091,2.699902701105895,3.5408050991097815,0.004595800084654091,MNPV,104
0.011580268959586927,2.5711857799769344,2.953997558470503,0.011580268959586927,MNPV,105
0.01018194008702308,2.8625262956980424,2.2238484380235177,0.01018194008702308,MNPV,106
0.00617279153046007,3.4456403091230854,4.481949454424755,0.00617279153046007,MNPV,107
0.009945264560439945,3.111220917329498,3.0394068688477924,0.009945264560439945,MNPV,108
0.0066335878248105756,2.7830096369540676,2.654110815616664,0.0066335878248105756,MNPV,109
0.01031836009425972,1.610022192333911,3.225115849768236,0.01031836009425972,MNPV,110
0.006205435701641058,2.8933557770941585,2.214979403933766,0.006205435701641058,MNPV,111
0.013158154690680601,1.5546511829938776,3.5758184894243907,0.013158154690680601,MNPV,112
0.0013769408146818904,1.8293216881312837,3.0227718274495667,0.0013769408146818904,MNPV,113
0.002831076729751406,2.7182062178552693,3.393320523329337,0.002831076729751406,MNPV,114
0.0035441370972953273,1.9861975688117248,3.5124864511839275,0.0035441370972953273,MNPV,115
0.003402602616950419,2.8830613321421437,2.591927471871723,0.003402602616950419,MNPV,116
0.004610879178146761,3.1484255032105875,3.405401870289568,0.004610879178146761,MNPV,117
0.010466600069504988,2.110180972934307,3.273852863592735,0.010466600069504988,MNPV,118
0.007227100276687418,2.2839736499164847,2.5101285664429698,0.007227100276687418,MNPV,119
0.0040487411747824106,2.074270140662789,2.5972307439250715,0.0040487411747824106,MNPV,120
0.01115992367113535,2.1797183224611385,3.8557937034320897,0.01115992367113535,MNPV,121
0.015146159051977434,3.0224925929671476,3.921444450761886,0.015146159051977434,MNPV,122
0.007970054863845617,2.7959808586744064,4.007401398993772,0.007970054863845617,MNPV,123
0.005407515811267746,3.239931554492022,3.598044687516281,0.005407515811267746,MNPV,124
0.0102254901181112,2.8298212673470307,4.008258385065533,0.0102254901181112,MNPV,125
0.01617722418051831,2.1838997268462808,2.7781852016062683,0.01617722418051831,MNPV,126
0.009213052243039177,2.800677568105723,2.0113750753514945,0.009213052243039177,MNPV,127
0.0063565951175713125,3.888817985129559,3.350410430260271,0.0063565951175713125,MNPV,128
0.01339268699905464,3.263084761931825,3.779182708045554,0.01339268699905464,MNPV,129
0.005293331102962299,1.8992311001083046,3.5837721490141456,0.005293331102962299,MNPV,130
0.009641809239364568,2.9666641256556585,3.599250599799413,0.009641809239364568,MNPV,131
0.003808483221514413,3.1498434283653385,2.533108346613756,0.003808483221514413,MNPV,132
0.010637122476588462,2.747132124141264,4.277047558848261,0.010637122476588462,MNPV,133
0.005656214596283823,3.1587832892071126,4.2063545781333875,0.005656214596283823,MNPV,134
0.00962711053805465,2.7326324495072423,3.2711138645528592,0.00962711053805465,MNPV,135
0.0062509009063746535,2.570863367896571,3.1486431917767432,0.0062509009063746535,MNPV,136
0.006090837571458838,2.0250434039771577,4.109776847631515,0.006090837571458838,MNPV,137
0.012767439883508598,2.3429996620870126,3.8769263832203067,0.012767439883508598,MNPV,138
0.009196639427667398,3.2503741193264073,3.346677961949876,0.009196639427667398,MNPV,139
0.011455232082740678,2.812792938683234,2.634343943452266,0.011455232082740678,MNPV,140
0.012844237502673867,3.2583358529241844,3.6355254229260843,0.012844237502673867,MNPV,141
0.002957604749805243,2.490385856285827,2.612705293691227,0.002957604749805243,MNPV,142
0.004415003359897073,2.0057410628897028,2.9794570630668575,0.004415003359897073,MNPV,143
0.011213017841917984,3.081919310472227,3.61141283340422,0.011213017841917984,MNPV,144
7.631496873814307e-4,1.7539585403655882,3.1884472476528836,7.631496873814307e-4,MNPV,145
0.009281814097388808,3.6870479395501947,3.28920857410073,0.009281814097388808,MNPV,146
0.0036683377022510262,1.6038899891700245,4.500946002493674,0.0036683377022510262,MNPV,147
0.00962277712171339,1.5857729610719375,2.8888919725748514,0.00962277712171339,MNPV,148
0.017446275500415147,2.018509341096918,4.197654931871642,0.017446275500415147,MNPV,149
0.0014618451531694472,2.249783731352629,2.8626458390616873,0.0014618451531694472,MNPV,150
0.01680815251872703,3.1538940872893724,4.111043276398227,0.01680815251872703,MNPV,151
0.004814594182280979,1.899134071775406,3.7450871443767553,0.004814594182280979,MNPV,152
0.012174065020531054,1.1868996218822379,3.7940127809277495,0.012174065020531054,MNPV,153
0.008439847662178751,1.7331236242161316,3.658637379291949,0.008439847662178751,MNPV,154
0.012583058082050078,3.006530330306733,3.810795330726658,0.012583058082050078,MNPV,155
0.005396876602873869,2.021741059786426,2.957886844229546,0.005396876602873869,MNPV,156
0.004044560288470479,1.3384527010426137,3.7342900866314173,0.004044560288470479,MNPV,157
0.016949884693600748,2.7934092207842225,3.513203220755889,0.016949884693600748,MNPV,158
0.014948152738416673,3.440632184568278,4.084586965427095,0.014948152738416673,MNPV,159
0.009434104261097418,2.9377154594760087,3.9040464356762774,0.009434104261097418,MNPV,160
5.239878259146638e-4,3.5890020421565074,2.9210234847274377,5.239878259146638e-4,MNPV,161
0.00873067153874154,3.127845358174071,3.2561389279456243,0.00873067153874154,MNPV,162
0.01239920333395218,2.318172135607896,3.7284497073867895,0.01239920333395218,MNPV,163
0.008027453103645147,3.051144790621551,3.1821820563371475,0.008027453103645147,MNPV,164
0.0037778461068204107,2.321724120305112,2.5676887842870766,0.0037778461068204107,MNPV,165
0.004281780048251478,2.078465089189941,3.4503548710863856,0.004281780048251478,MNPV,166
0.01047457069328607,2.59369616416464,3.4995279484401225,0.01047457069328607,MNPV,167
0.014169895817941659,3.2375603650312827,3.2151067860103524,0.014169895817941659,MNPV,168
0.009960393308653035,1.9292967094667866,2.8315077141034473,0.009960393308653035,MNPV,169
0.017099060685123346,3.091768721437208,4.072916379844985,0.017099060685123346,MNPV,170
0.006913044745381361,2.661504333901359,4.182485747764326,0.006913044745381361,MNPV,171
0.0022916984272914453,3.0282911407576716,3.4932696161591847,0.0022916984272914453,MNPV,172
0.01233375491317532,3.665989352597575,2.7686480054195144,0.01233375491317532,MNPV,173
0.009394988878690462,2.374454389344531,3.4428388240884122,0.009394988878690462,MNPV,174
0.004849318188759207,2.033091096192957,2.9778998884845427,0.004849318188759207,MNPV,175
0.008940426958185305,2.051946339682584,3.7007987666694797,0.008940426958185305,MNPV,176
0.011659778826639437,2.6926492793353836,3.654114310651175,0.011659778826639437,MNPV,177
0.011050463650211078,2.5238839419376173,2.9094767055200146,0.011050463650211078,MNPV,178
0.005663148622440097,3.241554532021613,3.207074027824077,0.005663148622440097,MNPV,179
0.011237440353673139,2.982297189576219,3.752786352115693,0.011237440353673139,MNPV,180
8.551355494333666e-4,2.755708315489416,2.680727831281951,8.551355494333666e-4,MNPV,181
0.010920624689700523,2.8070814843673784,3.182906774158452,0.010920624689700523,MNPV,182
0.004964756413891352,2.426220935049746,3.5167427494156893,0.004964756413891352,MNPV,183
0.005942139932696214,3.099910094320823,3.1710743001183572,0.005942139932696214,MNPV,184
0.0067453846505494625,2.1062068010715866,3.110914630931427,0.0067453846505494625,MNPV,185
0.006495214392407313,2.202329153058545,2.809011152155655,0.006495214392407313,MNPV,186
0.005401103997240415,3.0083223929456464,3.379237190631385,0.005401103997240415,MNPV,187
0.007984324570903811,3.0686552288577524,3.1359918915045846,0.007984324570903811,MNPV,188
0.01102807597027508,2.7599590878249334,3.0786854537094626,0.01102807597027508,MNPV,189
0.010053887241889242,2.8785224430799783,3.7004668672672762,0.010053887241889242,MNPV,190
0.0010731655846654123,2.4124611127521596,3.3186289446358885,0.0010731655846654123,MNPV,191
0.006165614121075473,2.071298182859204,3.263017148866088,0.006165614121075473,MNPV,192
0.00210977065956271,3.2367290960894888,3.3966526470667717,0.00210977065956271,MNPV,193
0.01253018232469121,2.815502000151149,4.5955390239040135,0.01253018232469121,MNPV,194
0.011687023108918965,3.3265648584920298,3.6583627457325556,0.011687023108918965,MNPV,195
0.008090294245979044,2.4117310506123815,4.904232257723173,0.008090294245979044,MNPV,196
0.005102563991513866,2.8581326888243535,3.4699216806648936,0.005102563991513866,MNPV,197
0.009482893456389764,1.6498981670044024,3.653416633440573,0.009482893456389764,MNPV,198
0.013321340522947003,3.162535102754365,3.1655319112168034,0.013321340522947003,MNPV,199
1.8838502534471144e-4,2.671682154198108,3.7063628371239283,1.8838502534471144e-4,MNPV,200
0.006499392091104044,2.23223922326759,4.109220330529654,0.006499392091104044,MNPV,201
0.007922300732548253,3.574375738676763,3.442577218986944,0.007922300732548253,MNPV,202
0.005323316685518841,2.9171024258521863,4.495029590445586,0.005323316685518841,MNPV,203
0.00323616615194276,2.8538378693087103,3.767014531300515,0.00323616615194276,MNPV,204
0.016043906325339544,2.990878923904324,3.299933697199604,0.016043906325339544,MNPV,205
0.0027156673086105912,2.303280277510485,3.0521888809943083,0.0027156673086105912,MNPV,206
0.004997251570401286,3.004581034766949,2.740467594586417,0.004997251570401286,MNPV,207
0.010433726896264237,2.792432005164635,3.235911061855159,0.010433726896264237,MNPV,208
9.350052037308582e-4,2.5902537725617423,3.306994200158048,9.350052037308582e-4,MNPV,209
0.0072334061323168514,3.2495788797543583,3.6898643285594672,0.0072334061323168514,MNPV,210
0.006578664221349077,2.1305022361455666,2.438654825233449,0.006578664221349077,MNPV,211
0.00884246879941914,2.67378509610353,3.4883570371580768,0.00884246879941914,MNPV,212
0.004196802055928077,2.480847183479953,3.2436217937354686,0.004196802055928077,MNPV,213
0.0078088354970652606,1.6068161550170008,2.4376646766138235,0.0078088354970652606,MNPV,214
0.008028139009563597,2.1635813943305235,3.174499011339789,0.008028139009563597,MNPV,215
0.014044701125175724,3.213169837442887,3.1290681885224743,0.014044701125175724,MNPV,216
0.009666816228192657,2.76451884590528,4.246211779664681,0.009666816228192657,MNPV,217
0.016978633640540863,2.4445781321726714,3.4043207881671647,0.016978633640540863,MNPV,218
0.004690749831329993,2.496063957653118,2.3106547193883378,0.004690749831329993,MNPV,219
0.0056041282315368625,2.4988750432716365,3.7106711124637872,0.0056041282315368625,MNPV,220
0.015663443238222614,3.266007251450325,3.0360205387779255,0.015663443238222614,MNPV,221
0.005817158986459352,1.7458360150978578,3.1022153187526613,0.005817158986459352,MNPV,222
0.01273335305513592,2.1290630449992465,3.2907641990420933,0.01273335305513592,MNPV,223
0.0077422680421604835,0.9876084178681911,4.334289574859539,0.0077422680421604835,MNPV,224
0.005419770999668259,2.8664976647387688,2.5922782701543423,0.005419770999668259,MNPV,225
0.01807524521136359,3.775478284826177,3.775478284826177,0.0032920021445939393,SNPV,1
0.008777862144783669,3.3944511713705117,3.3944511713705117,0.006662962329104865,SNPV,2
0.01011406312692819,4.719498494801001,4.719498494801001,0.007543399288437366,SNPV,3
0.00597172806020065,2.749401835161247,2.749401835161247,4.883137057186807e-4,SNPV,4
0.017753401302057846,3.407547955445307,3.407547955445307,0.007091481554764968,SNPV,5
0.01068412976167392,4.059582928326214,4.059582928326214,0.008763625220252012,SNPV,6
0.024896869401626682,4.547596730525527,4.547596730525527,0.0043474379729830075,SNPV,7
0.017936233609428035,4.687196888139812,4.687196888139812,0.0024680843767696053,SNPV,8
0.008144684008780089,4.357145676351674,4.357145676351674,0.0211786205358081,SNPV,9
0.009044952299383228,3.368851421481971,3.368851421481971,0.005514315494978616,SNPV,10
0.019388947045525688,3.9330767736321515,3.9330767736321515,0.003616611202978034,SNPV,11
0.015806811819953165,4.727135597537755,4.727135597537755,7.711990588356407e-4,SNPV,12
0.01689500936495888,4.406811260116836,4.406811260116836,0.0024660552998929143,SNPV,13
0.007093433195021955,2.3354027078876687,2.3354027078876687,0.0017781323810280708,SNPV,14
0.014614053407974857,3.2320359536683174,3.2320359536683174,0.0018462363999615478,SNPV,15
0.01926272079021496,3.8519154966243736,3.8519154966243736,0.0079303361510754955,SNPV,16
0.02341555271931022,4.528910394543344,4.528910394543344,0.010597530718456129,SNPV,17
0.008585925665317046,2.6095218435862173,2.6095218435862173,0.0030411680115050937,SNPV,18
0.009141371094610242,3.812943721420185,3.812943721420185,0.003967297439262204,SNPV,19
0.012680325724630218,4.086854717037092,4.086854717037092,0.005182753870787485,SNPV,20
0.016000981482455108,2.8683654913294405,2.8683654913294405,0.006199536243254808,SNPV,21
0.017780781853323758,4.174304712178284,4.174304712178284,7.763135773291693e-4,SNPV,22
0.014978300809563888,4.46827590954946,4.46827590954946,4.001504385213952e-4,SNPV,23
0.00952813108283607,3.1642524734613953,3.1642524734613953,5.400111024312827e-4,SNPV,24
0.0061032793730500644,2.8072002772653466,2.8072002772653466,0.001320006153841201,SNPV,25
0.01420357739407908,4.025900251575515,4.025900251575515,0.0024784627029628857,SNPV,26
3.863916659186591e-4,2.9231076759192014,2.9231076759192014,0.007227513827670124,SNPV,27
0.016227955012760708,4.047393044449111,4.047393044449111,0.001211050823652057,SNPV,28
0.0070743043363132585,3.862423408869991,3.862423408869991,0.0010471113405580424,SNPV,29
0.00683618380809691,3.575680108879436,3.575680108879436,6.94849024001902e-4,SNPV,30
0.010977333466880804,3.0190941130159503,3.0190941130159503,0.005660143766679785,SNPV,31
0.011551302550346261,3.873672889988908,3.873672889988908,0.004256304721259505,SNPV,32
0.011271946749446841,3.686465745616412,3.686465745616412,0.0028558303035897156,SNPV,33
0.002409585324174487,3.9423637487436487,3.9423637487436487,0.00183971555620291,SNPV,34
0.013882209852621398,3.0447825508832786,3.0447825508832786,0.0028272208654543784,SNPV,35
0.011108789996946446,4.2191650673651395,4.2191650673651395,0.0032406914644563228,SNPV,36
0.0038112066136745558,3.384803150852351,3.384803150852351,0.00996714590351738,SNPV,37
0.019080475333752994,3.8595366168870067,3.8595366168870067,0.011302150648745521,SNPV,38
0.018098481912626824,3.768545764958401,3.768545764958401,0.005956707269585686,SNPV,39
0.005051139139514672,3.4944906521663794,3.4944906521663794,0.0038673551352351528,SNPV,40
0.006255084234744039,4.602869142586703,4.602869142586703,0.01033822102660051,SNPV,41
0.018116560246030977,4.131467648276846,4.131467648276846,0.0037172450618068354,SNPV,42
0.013706729708871915,3.8957900079680603,3.8957900079680603,0.002608118929494069,SNPV,43
0.007978445063040086,4.073380507046224,4.073380507046224,0.005083838999316378,SNPV,44
0.004806505081553477,3.520563147026326,3.520563147026326,0.00397288600969329,SNPV,45
0.00860616925428658,3.920609544990561,3.920609544990561,7.708650863940912e-4,SNPV,46
0.01669544705801016,4.320301407835978,4.320301407835978,0.009576223931022159,SNPV,47
0.01027429493283682,4.136204880699727,4.136204880699727,0.003278426106691725,SNPV,48
0.005025621358675185,4.222463532569819,4.222463532569819,0.0023323780753397765,SNPV,49
0.0037154181473655038,2.6705143510256395,2.6705143510256395,0.002270774182326455,SNPV,50
0.008543319531605382,4.181515224988418,4.181515224988418,9.456425485989638e-4,SNPV,51
0.0017586349431918528,2.8263949083561974,2.8263949083561974,0.0023188109185551214,SNPV,52
0.0097615122614499,3.6076533643645856,3.6076533643645856,0.004327640897037206,SNPV,53
0.010919953543272812,2.3428570854547632,2.3428570854547632,0.0016104116054828413,SNPV,54
0.010815921784374306,3.2508479519984874,3.2508479519984874,0.0015754292884099796,SNPV,55
0.016308972313056176,3.426418858724412,3.426418858724412,0.001077252427106147,SNPV,56
0.01593950664675353,3.7474338876685893,3.7474338876685893,0.009946954640746904,SNPV,57
0.015391665086942147,3.790616270502775,3.790616270502775,0.00141997445498353,SNPV,58
0.015739781471051286,4.514549828607057,4.514549828607057,0.005251124270107097,SNPV,59
0.01034429092923251,4.66722183794965,4.66722183794965,0.00221153716320291,SNPV,60
0.005029920907239767,3.2120590756318674,3.2120590756318674,0.004162630874070566,SNPV,61
0.00935397733284235,2.765280407451594,2.765280407451594,0.00484775771031876,SNPV,62
0.006540534138327392,4.592740035673041,4.592740035673041,0.0022817399139981338,SNPV,63
0.008906945219204583,2.9618846401148318,2.9618846401148318,0.003391712781025511,SNPV,64
0.019105254566267545,3.309346489357386,3.309346489357386,0.002260392791907166,SNPV,65
0.015136976436755134,4.240560965435805,4.240560965435805,0.002482077074759429,SNPV,66
0.016377342291854505,3.2042203924597517,3.2042203924597517,0.012984936747431381,SNPV,67
0.007260052628922291,4.2465676017399705,4.2465676017399705,0.0014211089507028373,SNPV,68
0.015466705932881984,3.859044602476604,3.859044602476604,0.003973012155003271,SNPV,69
0.007372449635462902,2.996714224467405,2.996714224467405,0.0044993732790902866,SNPV,70
0.0028933007591065187,3.3278888993465716,3.3278888993465716,0.0038603974220220226,SNPV,71
0.0067224254775552685,4.05663181077546,4.05663181077546,0.004306113892058869,SNPV,72
0.010714108369943583,3.2344762046900835,3.2344762046900835,0.004300557795220041,SNPV,73
0.013997684711430092,4.287609015161604,4.287609015161604,0.0021173569533774767,SNPV,74
0.008565942681613637,3.185489809352036,3.185489809352036,0.0018986683787225044,SNPV,75
0.012702212412040266,3.1516625154598543,3.1516625154598543,0.0016046721106832708,SNPV,76
0.006288770733716978,3.8996350171493726,3.8996350171493726,0.0010111708107908707,SNPV,77
0.003649245881559221,4.428407725658557,4.428407725658557,0.006251827722213529,SNPV,78
0.007600078340671563,4.058776680184145,4.058776680184145,0.01203999324049298,SNPV,79
0.016282324676533635,3.5775873893342802,3.5775873893342802,0.0054125686716705685,SNPV,80
0.011294266137469715,3.996022614220876,3.996022614220876,0.0010614675561341964,SNPV,81
0.009049882156789962,2.9873322978856383,2.9873322978856383,0.00602327494729324,SNPV,82
0.01099380410710559,3.4630616526168274,3.4630616526168274,0.0011026684067568463,SNPV,83
0.011504813968323271,3.857450460000309,3.857450460000309,0.00322688797315425,SNPV,84
0.00873754673792483,3.290136027056077,3.290136027056077,0.002264222044062352,SNPV,85
0.004148403424729513,3.6272586467074124,3.6272586467074124,0.00395357273206408,SNPV,86
0.007462902723847218,3.4840885007395976,3.4840885007395976,0.005316104489906413,SNPV,87
0.014357539975114684,2.975581904807872,2.975581904807872,0.00690891555597712,SNPV,88
0.015913611451268118,4.317192515414141,4.317192515414141,0.008079741242223104,SNPV,89
0.013296968191152078,4.093099155951284,4.093099155951284,0.010376525606005983,SNPV,90
0.02301364281084611,4.373262558615083,4.373262558615083,0.0017135305177522198,SNPV,91
0.017466738371569167,4.4074586866662004,4.4074586866662004,0.009412911122144717,SNPV,92
0.010698310888923642,3.327886740259825,3.327886740259825,0.005081908910400077,SNPV,93
0.014919866472472294,3.987305226011526,3.987305226011526,0.0012629672323946795,SNPV,94
0.008210570567895368,4.0500811578442155,4.0500811578442155,0.008776672378419215,SNPV,95
0.02561696065326839,4.665553390199443,4.665553390199443,0.005940179829845662,SNPV,96
0.014733778212945784,3.4523259701989364,3.4523259701989364,0.0012877188555641223,SNPV,97
0.008955992557149763,3.6380454995281513,3.6380454995281513,0.00479853255531504,SNPV,98
0.006658285139461662,3.610254583947929,3.610254583947929,0.0033856064425866654,SNPV,99
0.006075301555114996,3.1056324858852657,3.1056324858852657,0.001957371801150787,SNPV,100
0.010659595247765002,3.5842245442165073,3.5842245442165073,0.002947573583840946,SNPV,101
0.005992070556488078,2.9409866118499384,2.9409866118499384,0.0032946445213035956,SNPV,102
0.018308934315194564,4.475557386983185,4.475557386983185,0.007753564758320285,SNPV,103
