sS_DO,sS_GR,sM_DO,sM_GR,phi,rho,ll,round,type,iter
1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,-292.956870619037,14,tried,65
0.02707042601524345,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,-304.2380301588983,14,tried,106
1.0775658661152156e-5,1395.5986117629925,5.949658124256009,83.58816382900073,20.47154687593019,0.10067383568546212,-305.2712795399566,14,tried,100
1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,30.671514273799406,0.10067383568546212,-312.4792488901296,14,tried,119
1.000804869852563e-4,812.0733405777697,0.9462589789581456,124.97682205051164,33.94185073330471,0.11581246622097084,-314.67789627949725,11,tried,169
1.341387930582476,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,-319.0091073664553,14,tried,108
1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,22.36130796877121,0.10067383568546212,-322.61681105928534,14,tried,170
1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,40.51942020493972,0.10067383568546212,-323.407922132616,14,tried,121
1.2219250837789766,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,-324.77005641731404,14,tried,183
1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,36.25162671243939,0.10067383568546212,-325.307084964246,14,tried,56
1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,46.57225048507154,0.10067383568546212,-327.0682038931338,14,tried,122
1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,41.41908397847655,0.10067383568546212,-327.09826788320055,14,tried,68
1.000804869852563e-4,812.0733405777697,0.9462589789581456,124.97682205051164,33.94185073330471,0.10070150637740025,-329.57415297020367,11,tried,168
1.0775658661152156e-5,1395.5986117629925,3.5814444634461404,60.65752812293519,36.25162671243939,0.10067383568546212,-330.6801295298,14,tried,55
1.000804869852563e-4,812.0733405777697,0.9462589789581456,109.86919532127214,33.94185073330471,0.11581246622097084,-330.8097205824438,11,tried,186
1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,25.892099665134054,0.10067383568546212,-331.016884732338,14,tried,66
0.00291036077508224,157.03913026938844,0.1037521408098216,4.053302464783467,59.905552169439645,0.10061288381118626,-331.1164740385382,2,tried,125
1.10125709069195e-5,157.03913026938844,0.1037521408098216,4.053302464783467,59.905552169439645,0.10061288381118626,-331.48616843077764,2,tried,140
1.0833129829936772e-5,959.121447716479,4.3347229392848545,47.915846683556914,16.89218956839318,0.1534741507594238,-332.6099700165616,19,tried,179
1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10095276456744644,-332.6294497379563,14,tried,132
1.000804869852563e-4,812.0733405777697,0.9462589789581456,124.97682205051164,33.94185073330471,0.10081424951241856,-333.16574826238116,11,tried,165
1.0775658661152156e-5,1395.5986117629925,5.949658124256009,23.663224057194785,20.47154687593019,0.10067383568546212,-334.17415882773275,14,tried,162
1.0775658661152156e-5,1395.5986117629925,6.889493586910625,60.65752812293519,20.47154687593019,0.10067383568546212,-334.2462282088694,14,tried,78
1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,26.685246305206014,0.10067383568546212,-335.475042766255,14,tried,118
1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,33.27272834625379,0.10067383568546212,-336.05315284376263,14,tried,172
0.00291036077508224,157.03913026938844,0.3798847322230032,4.053302464783467,59.905552169439645,0.10061288381118626,-336.43212699879916,2,tried,160
0.7948893289737586,959.121447716479,4.3347229392848545,47.915846683556914,16.89218956839318,0.1534741507594238,-336.6378251211995,19,tried,186
0.04404649609238243,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,-337.21353045666865,14,tried,181
1.0775658661152156e-5,1395.5986117629925,8.564644579519276,60.65752812293519,36.25162671243939,0.10067383568546212,-337.3574008969189,14,tried,23
1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.12323461119779888,-337.5956261207951,14,tried,85
