sS_DO,sS_GR,phi,rho,pdoug,sM,sigma,mean_MNPV,sd,q1,q9,sM_DO,pset
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,8,5.832969496625317,0.5,0.29233973696361776,0.01559296513055051,0.26278282294964345,0.3254724121993575,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,2,5.832969496625317,0.05,0.24399489886067022,0.011710371444488788,0.2270573193758763,0.2731296136791847,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,4,5.832969496625317,0.75,0.28939784562406334,0.01821293147944822,0.2560266576734774,0.32786055222949345,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,35,5.832969496625317,0,0.6322793536153405,0.049586268536323884,0.550961974536911,0.7242660920354423,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,10,5.832969496625317,0.05,0.28323271259366267,0.011138134299972869,0.25791939705838685,0.3006080502153154,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,14,5.832969496625317,0.05,0.29926807757160306,0.007286082170235447,0.2840166475584262,0.3124305970796754,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,32,5.832969496625317,0,0.5280993185034958,0.032760898804523673,0.47620116375816446,0.5830623061657442,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,24,5.832969496625317,0.05,0.43017193041166935,0.015539111927638972,0.39959460999396373,0.46157740948204884,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,22,5.832969496625317,0.5,0.4112715787149517,0.03182035134145365,0.35205560171844447,0.4723324800006848,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,17,5.832969496625317,0.05,0.3408123728256228,0.010769539391880868,0.31992971744783055,0.3613315434707251,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,21,5.832969496625317,0.05,0.4085045444141113,0.010823818379024006,0.3870279855251335,0.4293548785222444,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,26,5.832969496625317,0.05,0.4552360130097223,0.02504554291750384,0.4029974674125218,0.5011789506841109,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,15,5.832969496625317,0.5,0.3291775859858226,0.022192896627389356,0.29037735014713806,0.37569887742353025,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,22,5.832969496625317,0.05,0.4145999443010674,0.010812052418262217,0.3934545559048612,0.4349538564138175,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,2,5.832969496625317,0.5,0.2779880934669446,0.014144056522924633,0.25071397465970313,0.3057887400066098,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,13,5.832969496625317,0.05,0.29548671787592196,0.007759401463014382,0.277649833056919,0.3084045619587451,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,7,5.832969496625317,0.5,0.2893927535891516,0.01553252502752291,0.2607787717062291,0.3225029462868827,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,23,5.832969496625317,0.05,0.4204148675439082,0.012310832176251932,0.395913621192684,0.44442985326808804,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,21,5.832969496625317,0.5,0.39505779352480375,0.030071031187801484,0.33824117102498746,0.45557145410782296,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,4,5.832969496625317,0.5,0.2818375235082984,0.014961591688419321,0.25285480362586815,0.31395595181151625,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,36,5.832969496625317,0,0.8801981863249796,0.009020156216421922,0.8611826584891522,0.8907050440299676,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,4,5.832969496625317,0.05,0.2525108365085946,0.012366250134727879,0.23344861865511915,0.28211721467027384,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,6,5.832969496625317,0.75,0.2954404748379328,0.019118718971894186,0.26053762214438064,0.3361493968605384,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,33,5.832969496625317,0,0.5452073852320852,0.039440835984146154,0.48221552641718946,0.6227194205790707,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,1,5.832969496625317,0.05,0.23970479223836635,0.010336540384442781,0.22457735943050888,0.2636064073310666,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,16,5.832969496625317,0.05,0.31659636725320145,0.00934729268850354,0.2994797686764655,0.33592807564071936,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,34,5.832969496625317,0,0.6073077021760975,0.06124955052419287,0.5233224510124094,0.7499421367373326,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,1,5.832969496625317,0,0.2360449389495622,0.00729139923005614,0.22805499011297162,0.257383691344794,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,29,5.832969496625317,0.05,0.5045451207168228,0.03467201735538506,0.44202711935912253,0.575339287344733,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,16,5.832969496625317,0.5,0.33639576106132757,0.022090995290089767,0.29613248981088575,0.38307273348213744,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,3,5.832969496625317,0.05,0.24771404929171792,0.011986155184856118,0.2304518941278928,0.27720127845789494,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,3,5.832969496625317,0.5,0.27981244583741854,0.014427578467864889,0.2521967069778335,0.30797636847020754,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,5,5.832969496625317,0.75,0.2924492341861115,0.01830321966861998,0.25830939622033516,0.329840791026356,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,23,5.832969496625317,0.75,0.4300441909850082,0.03911137505454185,0.35551697987318925,0.5066607171181401,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,36,5.832969496625317,0.05,0.8757980917545469,0.010657997377853435,0.8499749538752275,0.8904734124198085,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,15,5.832969496625317,0.05,0.30502430385690044,0.007738920583035895,0.2899933626087458,0.3206921310485556,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,5,5.832969496625317,0.5,0.28343811395719665,0.014680156140768737,0.25530926119821895,0.3127478331056808,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,4,5.832969496625317,0,0.24957123833181855,0.008846290736024949,0.23676979703227932,0.26987236430530703,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,23,5.832969496625317,0.5,0.4271973755933508,0.03355671648378864,0.36258880870374843,0.4875454512449593,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,30,5.832969496625317,0.25,0.5111230874357983,0.04411510670854867,0.43028166619491137,0.607516755784119,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,33,5.832969496625317,0.75,0.6100531854275383,0.05334896445975277,0.49807113930295416,0.7088796335141399,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,21,5.832969496625317,0.75,0.40273780973133344,0.03406894000870606,0.3380503036968985,0.4701309314448093,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,30,5.832969496625317,0,0.5162435661259462,0.03174592997998377,0.4582175686137835,0.5802036748138615,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,30,5.832969496625317,0.75,0.5570202525985627,0.05341704152202502,0.44176578548499584,0.6554140371220983,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,2,5.832969496625317,0,0.2398731506260365,0.007514839394059459,0.2308319533240934,0.2597883700952702,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,31,5.832969496625317,0,0.5220561981430737,0.029890846307660698,0.46232260228975675,0.5730098719956784,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,17,5.832969496625317,0.5,0.34654402189354033,0.02436230849476581,0.30014830070054394,0.3948053850422654,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,3,5.832969496625317,0,0.24368967761892002,0.008332845623896822,0.23352439754967977,0.26525380807850674,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,31,5.832969496625317,0.05,0.5236693725362234,0.03240023457907499,0.45961844470239827,0.589159095421107,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,18,5.832969496625317,0.5,0.3565882519018639,0.02509241934378558,0.3099500565108424,0.40885214897158884,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,32,5.832969496625317,0.75,0.5924052186016532,0.05283052771310865,0.47789971070933607,0.6835340650602719,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,1,5.832969496625317,0.5,0.2760535837352788,0.013810054308032024,0.24941132553280213,0.30336322892790946,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,7,5.832969496625317,0.75,0.2999378065093744,0.02012770055898445,0.263995735631588,0.3429277230859335,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,26,5.832969496625317,0.75,0.48155747018660466,0.04504817193693287,0.39111009406593533,0.5681165559985957,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,5,5.832969496625317,0,0.25541500040335346,0.008846626151159321,0.24031092566786,0.271720502097745,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,34,5.832969496625317,0.05,0.6133025873479153,0.07232221418116186,0.4731905015485145,0.7578114957869837,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,31,5.832969496625317,0.25,0.5121416564652083,0.05011103115648147,0.4194949174875161,0.6208248134861266,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,34,5.832969496625317,0.75,0.6428093544555914,0.050463236287675343,0.5347501788525282,0.7316540475387366,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,30,5.832969496625317,0.05,0.5183385605520454,0.034287336573508846,0.45128698181268456,0.5825770271946338,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,18,5.832969496625317,0.25,0.3436243215509011,0.01898286582468611,0.3076150311976853,0.3814541572435362,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,31,5.832969496625317,0.75,0.5779252805987796,0.05351368374134047,0.46448709348026385,0.6744868999833717,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,19,5.832969496625317,0.75,0.38056633063321943,0.03084599456665263,0.3260607992921487,0.4438644392836566,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,15,5.832969496625317,0.25,0.31004978636788577,0.01619725726137072,0.27995426354961345,0.3419383783462781,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,24,5.832969496625317,0.75,0.4450860546059797,0.040352598419416165,0.36759387979999075,0.5223251171314931,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,8,5.832969496625317,0,0.27157933639799925,0.006474592997788282,0.26236054336648834,0.2864787902321261,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,29,5.832969496625317,0,0.5059834431906185,0.03246367931442533,0.4499725179813397,0.5697062887932937,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,19,5.832969496625317,0.5,0.36807731851105935,0.02737049841053064,0.3158464181445126,0.42366626550811304,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,1,5.832969496625317,1,0.2879040246397535,0.02065601570220685,0.25043496345543537,0.33225407327054923,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,24,5.832969496625317,0.5,0.44644791004992557,0.03611332621965832,0.3742682986108542,0.5163802378872479,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,8,5.832969496625317,0.75,0.3037118281043624,0.019960291448262658,0.26559223485417005,0.345917000799306,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,29,5.832969496625317,0.75,0.5379247536671949,0.05314189627790781,0.4358553488959542,0.6360401706606648,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,22,5.832969496625317,0.75,0.4159642598875328,0.035960776756699134,0.3466543909397397,0.4851939001736333,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,35,5.832969496625317,0.05,0.6440923353070437,0.04588703490409163,0.5601508085406397,0.7338387887988304,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,32,5.832969496625317,0.25,0.5119438205501263,0.05507456084651686,0.405358098110875,0.6275982352335827,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,7,5.832969496625317,0,0.26152367297724194,0.004695190407641286,0.25216160764460727,0.27252889228375576,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,32,5.832969496625317,0.05,0.5315534106381058,0.027240033160093474,0.4756929471475091,0.575945391906183,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,10,5.832969496625317,0.75,0.3129214640963417,0.021234221855063615,0.2738711489638898,0.355900874474134,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,36,5.832969496625317,0.75,0.8334106399037066,0.030521718488860428,0.7665486148338087,0.8842798883173749,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,30,5.832969496625317,0.5,0.5493670043801319,0.04758870081674134,0.45350420330215907,0.642068713210631,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,16,5.832969496625317,0.25,0.31898474360651546,0.017179443062475652,0.28638824612798713,0.3552135909187518,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,34,5.832969496625317,0.25,0.538543007981271,0.07242883198339194,0.4015553949186683,0.6896461422114785,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,34,5.832969496625317,1,0.6584297556797073,0.05368705004603557,0.5483690588494166,0.752833809202915,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,17,5.832969496625317,0.25,0.3307386326988728,0.018485969159222983,0.2958805191467275,0.3657084033431475,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,6,5.832969496625317,1,0.30711838242793416,0.02398037707427015,0.26251352811151607,0.35674295614346985,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,6,5.832969496625317,0,0.25786316779913115,0.005818136554494379,0.2454264284711755,0.2671108235831466,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,26,5.832969496625317,0.5,0.48416906382139796,0.04095914668009481,0.3991645065847194,0.5565826545027424,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,9,5.832969496625317,0.75,0.30859248416588525,0.020984551365299194,0.27002400307614305,0.35302774963853006,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,35,5.832969496625317,0.75,0.709263235469472,0.04433076836511315,0.6197506827092333,0.7899321810407579,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,29,5.832969496625317,0.5,0.5362663212941907,0.045649392209298506,0.4426698347172581,0.6240507081286595,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,19,5.832969496625317,0.25,0.36024539330878314,0.02144280231830495,0.3171700752050642,0.40316462797179325,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,33,5.832969496625317,0.25,0.509867556586144,0.06162931046850467,0.3956908575616261,0.6444610580935688,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,20,5.832969496625317,0.75,0.39194930748718876,0.03390277398962186,0.3286963886140739,0.4579810383545225,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,33,5.832969496625317,0.05,0.5409005426456104,0.03875076168506209,0.4607986601651013,0.6096458939984783,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,11,5.832969496625317,0.75,0.31830708254429396,0.022289296158267028,0.27709976552620424,0.36515881881843604,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,9,5.832969496625317,0,0.28848505806621005,0.004007194061419609,0.2813081729167637,0.2959192616566383,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,17,5.832969496625317,0.75,0.36173847742780285,0.028409389401187778,0.3089686852032642,0.4194420633228414,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,21,5.832969496625317,0.25,0.39718629776975767,0.025028480668963102,0.3474996638007943,0.44367297714313786,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,2,5.832969496625317,1,0.29037816463356336,0.020613252022388832,0.25260801110415626,0.33236890302890687,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,35,5.832969496625317,1,0.718659346208907,0.04675812901541265,0.6202746639877846,0.804118237007493,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,22,5.832969496625317,0.25,0.4168457065904857,0.02622733240595035,0.3663632562481234,0.46830512817924774,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,36,5.832969496625317,0.25,0.8529175155903164,0.022836513524495308,0.7967018197008736,0.8878715491281621,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,36,5.832969496625317,1,0.820669516722673,0.034899017066955716,0.7486089785646078,0.8811894402142717,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,15,5.832969496625317,0.75,0.34573799110230247,0.026221579839876587,0.2968606426687938,0.4016101912256725,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,8,5.832969496625317,1,0.31605197157203874,0.02477053235859623,0.27040994385584316,0.36626669044482985,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,6,5.832969496625317,0.05,0.2624119164063679,0.013647008137649384,0.2398997589625795,0.2905532092351169,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,26,5.832969496625317,0.25,0.47591955107221506,0.030031999005616525,0.41884580493832946,0.536381600953013,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,20,5.832969496625317,0.25,0.37808140683572217,0.023095366792656283,0.3328917799979973,0.4237218058441361,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,5,5.832969496625317,1,0.30159751980106164,0.021238696961173698,0.26300896933508955,0.3460186322076014,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,31,5.832969496625317,0.5,0.5576496345277594,0.05136038003601304,0.45494594239812114,0.6571580106865755,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,29,5.832969496625317,0.25,0.5047203227221297,0.039456839553077945,0.43307081174999223,0.589549485590273,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,35,5.832969496625317,0.25,0.6886756826615387,0.03931093001619565,0.5992414127639695,0.7535633390836605,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,10,5.832969496625317,0,0.29117840168481934,0.003559154142311645,0.2840370364933429,0.2982921797864379,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,18,5.832969496625317,0.75,0.37032277862644203,0.03066207879900909,0.31456455550392365,0.4359656638501493,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,7,5.832969496625317,1,0.31058983905251997,0.023570393955976484,0.26907385876026235,0.35957224893521833,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,5,5.832969496625317,0.05,0.2572900817481516,0.013268038330094009,0.23567618396148327,0.28749335840184803,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,24,5.832969496625317,0.25,0.45039608751194354,0.027302031556835894,0.39742434396088183,0.5050722829408612,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,23,5.832969496625317,0.25,0.4358771645338858,0.026801985870851447,0.3832459594445548,0.48558146769234567,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,4,5.832969496625317,1,0.2991590766058935,0.022249410554082114,0.25881710219162635,0.34412935027312946,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,12,5.832969496625317,0,0.29670249634946017,0.0053179759609696805,0.286108584834434,0.30701109823977346,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,16,5.832969496625317,0.75,0.3519880389609839,0.027211112130935834,0.3028126042673976,0.4068638005958155,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,2,5.832969496625317,0.75,0.28362440283518453,0.016870559297085218,0.25205358759257235,0.3179510386425053,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,7,5.832969496625317,0.05,0.2673067935451213,0.013446494796157385,0.2437155672272007,0.29280913784196855,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,13,5.832969496625317,0,0.29877087295860405,0.004532787466285539,0.2897110729877247,0.3075960518700653,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,12,5.832969496625317,0.75,0.3248227961858533,0.02318472101516354,0.2808307709859255,0.371877399731065,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,13,5.832969496625317,0.25,0.2964639281978538,0.014608902168679298,0.26887887197006993,0.32533646367043384,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,32,5.832969496625317,0.5,0.5622971786241687,0.052321060885461755,0.4610092243691124,0.6652826739752239,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,36,5.832969496625317,0.5,0.8442870618096988,0.026817899530606582,0.7790710045524315,0.8859604990609011,5.832969496625317,5
1.2076553208395296e-4,1254.88419034431,12.31688510350501,0.2903033760806366,3,5.832969496625317,1,0.2942039285008527,0.021604083924125755,0.25682422836788654,0.3367017718314509,5.832969496625317,5
