sS_DO,sS_GR,sM_DO,sM_GR,phi,rho,pdoug,sigma,mean_MNPV,sd,q1,q9,pset
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,16,0.5,0.34343574339934563,0.037504813834354105,0.27463276097160766,0.4247939318936965,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,12,0.5,0.3451666730219222,0.031243699225408088,0.28403758275715024,0.4095189075024482,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,30,0.75,0.5430460177176385,0.07826875825810618,0.3881192087243801,0.6950350886684988,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,14,0.05,0.26165182535253595,0.028288601713009683,0.20718212970164038,0.31833249823671483,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,10,0.05,0.2762254513255105,0.02704978127340054,0.2229290517200556,0.3289573583574554,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,4,0.5,0.35569673091260057,0.0245974191143601,0.3096366271371964,0.40694405664023847,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,19,0.75,0.3896268894536643,0.04083366085229591,0.31312883895056465,0.4721327653187509,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,12,0.25,0.30405029329571565,0.026710930936076734,0.25259110339373564,0.3569127773262125,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,2,0.05,0.31241723352541756,0.023624907548523384,0.2682634142799168,0.35839131689196113,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,26,0.05,0.28074747299426633,0.032352997707989856,0.21423452131958984,0.3396704324123568,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,21,0.05,0.23132067350003638,0.022895373426698902,0.1908593031140724,0.2776141328788057,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,7,0.75,0.3698457363043767,0.02904482746250126,0.3173343641695152,0.43005036139020625,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,33,0.75,0.5999750226110379,0.08771439077276327,0.4253204949379284,0.7665736573503864,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,13,0.05,0.2668231079216898,0.028376983601125613,0.21191792471960377,0.32097876454976504,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,9,0.05,0.28104181876804357,0.02583031918846791,0.22873931618239793,0.3297313347713883,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,31,0.25,0.44179230046522994,0.07728790072553184,0.2916068086972401,0.5943150638509128,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,11,0,0.2725270476501018,0.027386772766610154,0.21376564020647887,0.31843953399510094,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,17,0.5,0.34341645623555617,0.03790477889793217,0.2736194514397511,0.4201022206342374,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,1,0.05,0.31702239348155625,0.02334912940331394,0.27275922146986675,0.36215577456179104,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,33,0,0.4598009708597271,0.041160411624664564,0.39188387950384496,0.5385408740186999,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,15,0.05,0.2564642785548026,0.028259536782211304,0.20264052414689665,0.313478739606611,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,34,1,0.6362165279850299,0.08252089528059821,0.4762594714821823,0.7967019246050593,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,32,0.75,0.5758989683066,0.08594442346177752,0.4008600412153009,0.735771681020766,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,18,0,0.24073807659048338,0.024004353212214977,0.19560562426667352,0.288662779450419,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,4,0.25,0.3357109604083543,0.02187920361790326,0.2920591246430505,0.3756616310898637,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,19,1,0.40606432527842606,0.040324886993869845,0.3339558707733604,0.48896986066088227,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,10,0,0.27163266788122725,0.025470424767559494,0.220974194126339,0.32042453700697515,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,22,0.05,0.233575096833583,0.023005293075778893,0.1923647498539265,0.28330978641873467,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,2,0,0.2952746676296732,0.021734664084929738,0.2595818809882908,0.34599432018272047,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,21,0.5,0.35870639492946615,0.04834713351531018,0.2723328902481534,0.46536081708393773,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,20,0,0.22845849409449778,0.021066790266758575,0.18842949209423382,0.2727859994818431,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,13,0.5,0.3460226602086825,0.03139300201791112,0.2857187054433115,0.40914925957805476,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,31,0.75,0.5616263331492921,0.08391296613004576,0.3965494954749606,0.72617554050791,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,12,0,0.27123394047061067,0.026185421556088113,0.21816664173988312,0.317405101359405,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,11,0.05,0.2725933685451094,0.027501149413209088,0.21975566038389696,0.32818383472880575,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,5,0.5,0.3543675392261139,0.02532804476042444,0.30281828686312096,0.40310826480536305,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,20,0.75,0.39563122638023857,0.04429458271000111,0.3150645788801149,0.48744863566486957,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,13,0.25,0.2994840119072458,0.027982609531598632,0.24569418051257227,0.3544771436065915,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,3,0.05,0.3074382327253675,0.024602851046134983,0.26221483049138156,0.35661563606046287,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,29,0.05,0.33163212554732996,0.04917014160323002,0.2292340583048372,0.42585070595616104,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,19,0,0.23346737763494735,0.021731581745949153,0.19147259040971176,0.27812279584494487,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,8,0.75,0.3711102645663367,0.029507061999661816,0.3173399980863035,0.4295104739633037,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,34,0.75,0.6368222953818665,0.08615547890668554,0.4584832262754726,0.7865513607295981,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,22,0.75,0.4177910967011385,0.04993162183111576,0.32354859054602764,0.5193059173186323,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,6,0.25,0.32969291847111404,0.022498220623862544,0.2872295873695677,0.3749064190541251,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,32,0.25,0.4625935560075152,0.08091225860440975,0.29338713779070313,0.6124301404016795,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,22,0.5,0.3714705894634073,0.05193219582337102,0.2750950901213122,0.47900684547870026,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,18,0.5,0.34408173109244766,0.04138256157419206,0.26458937255049647,0.4319914246998262,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,4,0,0.2915552477692817,0.0213862743608734,0.25662462279413867,0.3415707310092909,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,34,0,0.4518789585576261,0.035743245865894224,0.4019442861556484,0.5241824007144527,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,16,0.05,0.2518480485809949,0.027182050017148806,0.20143310532600883,0.3076238265414701,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,35,1,0.6944532243612073,0.07604375093483988,0.542911027037035,0.8334150374161954,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,1,1,0.37900284837276593,0.03690267125923474,0.3211617597881927,0.4588994176161442,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,21,0.75,0.4035505399382049,0.04684430470337886,0.31951792775429666,0.4993481436304437,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,5,0.25,0.33211359931739615,0.02259686493599012,0.2865661869714495,0.3752928892479121,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,20,1,0.4141260325281162,0.0435338175429926,0.33593557934718765,0.5053666504028453,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,30,0.05,0.3607425294530034,0.055828319507786724,0.24053843002620595,0.4671919989031726,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,23,0.05,0.24139333372062569,0.02502380622478784,0.192138635069181,0.2922853914550684,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,3,0,0.2927780519338673,0.021455307706067635,0.258797357266325,0.3428598370853562,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,35,0.75,0.6971923128888745,0.07184421160234061,0.5374907766729761,0.8182893620506291,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,21,0,0.22737219745820222,0.022047159677810155,0.1882836588810578,0.27539091744060074,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,14,0.5,0.34518621621697443,0.03399110750960104,0.2821820622404599,0.41335430813719765,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,36,0.75,0.8033159993918684,0.03731292340601757,0.7226272526869524,0.8703375095169297,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,13,0,0.26714183171719513,0.027532468554616975,0.20993762924047926,0.315014712519954,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,12,0.05,0.2697664148857135,0.02745944702320233,0.2161656590890865,0.3212596458323783,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,6,0.5,0.35385977054430484,0.026117640703221263,0.3040761225493014,0.40426910362055984,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,35,0,0.5787577095618345,0.03959153284500287,0.5184462553045772,0.6733649577111436,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,14,0.25,0.29372222110466006,0.0275211903666908,0.24220317803482122,0.3481333687629187,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,4,0.05,0.3028199847075005,0.023951801398381,0.25758315234494844,0.35208524091782123,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,2,1,0.380733257488648,0.03728295686424484,0.3245665477541578,0.4642413523798812,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,24,0,0.25245203245957737,0.02545297215827021,0.20399619369091374,0.30326286950935033,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,9,0.75,0.3713089750786397,0.030685156587117405,0.3169398466198738,0.434126021065253,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,21,1,0.4223756727333096,0.045267001310667895,0.3388143063146846,0.5135771140856583,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,23,0.75,0.434729503532719,0.05280221180493372,0.33632978283823,0.5424401201706381,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,7,0.25,0.32465952580947016,0.022831407713100382,0.2782521317287694,0.36915069219628216,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,33,0.25,0.48779477083716133,0.08035990151940801,0.32964579902260127,0.6437357539861488,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,23,0.5,0.388883146808441,0.05525411439408799,0.29207389604363265,0.5050694118004143,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,19,0.5,0.34742309374711144,0.04208138457584469,0.26897258058679946,0.43689301799121777,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,5,0,0.28881876140554497,0.019773351571407707,0.25604288902184325,0.33722991158644583,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,5,1,0.3801063630844663,0.033848074652854644,0.3236464114661154,0.45178841176150963,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,23,0,0.2356048000506366,0.022359567941187316,0.18950760820381476,0.2793521855639438,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,36,1,0.803174858524807,0.045850701454792975,0.7058202690538932,0.8820221452586308,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,7,0.5,0.35154045093546205,0.02628423016271689,0.30063581355451935,0.4042632014534767,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,29,0.75,0.5283621746412671,0.07373695977289471,0.3867724259172252,0.6694403193767384,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,10,0.25,0.31296929980408755,0.02508898616154456,0.2632527031020236,0.36337080640056546,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,7,0,0.2782492108585642,0.02146062657278884,0.2373758653316023,0.3248397904043769,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,31,0.05,0.39740494671967513,0.057666585225499334,0.2675817438960347,0.5069659932304925,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,24,0.05,0.2561736615205479,0.028789840780402223,0.200329179318696,0.31540942523296134,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,8,0,0.2742112357047421,0.021850002246023466,0.23229639616259282,0.3175330791771401,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,4,1,0.37910650312702787,0.033981601973931366,0.3219028949036219,0.45094576646577944,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,22,0,0.22983927744225346,0.021219560239634557,0.18714627055391303,0.2740174685601851,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,15,0.5,0.3442868800008738,0.036219542380691694,0.276606837899817,0.41775791326017414,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,34,0.25,0.528977268952834,0.08000176236957417,0.355567101735911,0.6757594096881889,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,26,0.75,0.4851998334339235,0.06484540111118214,0.36502903442105894,0.6148086477349576,4
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,9,0.25,0.3169794809974175,0.02479576273945847,0.26870858835367323,0.36635738072794666,4
