sS_DO,sS_GR,sM_DO,sM_GR,phi,rho,pdoug,sigma,mean_MNPV,sd,q1,q9,pset
1.000804869852563e-4,812.0733405777697,0.9462589789581456,109.86919532127214,33.94185073330471,0.11581246622097084,21,0.5,0.4231978167091261,0.04108415193624739,0.35270798791963287,0.5136607827713675,15
1.000804869852563e-4,812.0733405777697,0.9462589789581456,109.86919532127214,33.94185073330471,0.11581246622097084,11,0.5,0.3836553459913482,0.03152730683035516,0.3283396182085769,0.44934258855493364,15
1.000804869852563e-4,812.0733405777697,0.9462589789581456,109.86919532127214,33.94185073330471,0.11581246622097084,12,0.5,0.3857630540117899,0.032488145109384706,0.3257927738918463,0.45669170340413084,15
1.000804869852563e-4,812.0733405777697,0.9462589789581456,109.86919532127214,33.94185073330471,0.11581246622097084,16,0.5,0.393122011779373,0.03515920696150132,0.3298145206365137,0.46954044391779803,15
1.000804869852563e-4,812.0733405777697,0.9462589789581456,109.86919532127214,33.94185073330471,0.11581246622097084,24,0.5,0.46116602128831813,0.049777122493047644,0.3736424123625235,0.5696832975877076,15
1.000804869852563e-4,812.0733405777697,0.9462589789581456,109.86919532127214,33.94185073330471,0.11581246622097084,22,0.5,0.43498760854874374,0.04340538542765228,0.3547252244060648,0.5274595456360497,15
1.000804869852563e-4,812.0733405777697,0.9462589789581456,109.86919532127214,33.94185073330471,0.11581246622097084,29,0.5,0.4977871530029722,0.06422764804276337,0.3812924569293089,0.6300136813593725,15
1.000804869852563e-4,812.0733405777697,0.9462589789581456,109.86919532127214,33.94185073330471,0.11581246622097084,14,0.5,0.38825381092627065,0.03370999101178968,0.32772432984539623,0.462746492894972,15
1.000804869852563e-4,812.0733405777697,0.9462589789581456,109.86919532127214,33.94185073330471,0.11581246622097084,13,0.5,0.38645892090640993,0.03186901653649153,0.32620093016146284,0.4533729839772709,15
1.000804869852563e-4,812.0733405777697,0.9462589789581456,109.86919532127214,33.94185073330471,0.11581246622097084,23,0.5,0.4476570777388792,0.04723656495911332,0.36252684015299874,0.5504208057196407,15
1.000804869852563e-4,812.0733405777697,0.9462589789581456,109.86919532127214,33.94185073330471,0.11581246622097084,30,0.5,0.5035244371617655,0.06813729217502762,0.37850532509807305,0.6395909064762786,15
1.000804869852563e-4,812.0733405777697,0.9462589789581456,109.86919532127214,33.94185073330471,0.11581246622097084,15,0.5,0.3891057517305829,0.03576358618839129,0.32535754851568616,0.46633603813371677,15
1.000804869852563e-4,812.0733405777697,0.9462589789581456,109.86919532127214,33.94185073330471,0.11581246622097084,20,0.5,0.41303391439286385,0.03939066674108369,0.3432225218969265,0.4957011326941994,15
