phiS,phiM,rho,lambda,pdoug,sigma,mean_MNPV,sd,q1,q9,pset
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,29,0,0.4625933310706703,0.006107387384900339,0.451443144922454,0.47268214357857324,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,30,1,0.5063585687240448,0.027626886702980122,0.43674274599241636,0.5417425633362316,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,23,1,0.5142799064603605,0.02325365010452593,0.45968319560046395,0.542200771353891,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,19,1,0.516608408223812,0.019456902705516334,0.46901913477431756,0.5410416173002526,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,14,0,0.48959700539957984,0.0053815964827412365,0.4780966321898382,0.4980249294945882,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,36,0.5,0.49043686400628567,0.013831939051589155,0.4588390141647557,0.5133117073291488,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,10,0,0.495843188837344,0.005279980245053369,0.483937459852289,0.5043247363709213,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,6,0,0.5014903796500216,0.005120721834047092,0.490007583008936,0.5099675250455032,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,2,0,0.5078845864085574,0.004697317794634508,0.49762537076475544,0.5163982526745186,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,21,0.5,0.5099887117002153,0.008531247290838284,0.4901829420528437,0.5241504732286174,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,17,0.5,0.5133645134444025,0.007284410985264639,0.4971047534268495,0.525260264488627,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,13,0.5,0.5165093721127049,0.006187220982051711,0.5024967381181474,0.5263126188376239,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,9,0.5,0.5182706843806155,0.00531933679157718,0.5063896202226933,0.5267735289403092,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,31,0.75,0.5015368832549553,0.0208768050967486,0.44566185153235033,0.530950926716431,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,24,0.75,0.5095118194237495,0.017148329459139237,0.4684013536579578,0.5333910889560279,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,20,0.75,0.5131721976848788,0.014534701540690049,0.4777409098018795,0.5334326395230727,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,16,0.75,0.5164590828990401,0.01335192201119708,0.4840376550284527,0.5346612785575282,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,33,0.05,0.4541991895095978,0.00710890811955749,0.439546885158424,0.46751018885922146,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,34,1.25,0.5097379915986936,0.03345869634428434,0.42284275802573174,0.552537542106437,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,30,1.25,0.5132152832276514,0.030349723633982563,0.43977466977857,0.551703832855473,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,23,1.25,0.5195101789246869,0.025495590191942006,0.45160658153508054,0.5505809351896546,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,18,0.05,0.4851340365694814,0.005671494418253524,0.4717347862994225,0.4944726295607644,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,4,0.75,0.5209160472801014,0.007282520693403669,0.5008388278345688,0.5302162482589364,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,14,0.05,0.4913786054127044,0.0057826076250485706,0.47726479757299434,0.500071141153606,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,10,0.05,0.49711119355587124,0.005617533793297736,0.48372001545095483,0.5057696759181154,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,6,0.05,0.502564208967872,0.005124210458336623,0.49036089088361934,0.5105933776591446,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,26,0.25,0.4919319352691395,0.005384017314031707,0.4806154248406742,0.5021231110263846,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,21,0.25,0.499509155960153,0.004646995505065341,0.4899216908768385,0.508179305719394,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,17,0.25,0.5045991038413415,0.003949434889778735,0.496543366104372,0.5117345241328035,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,13,0.25,0.5088460863905436,0.003480625026371564,0.5018040884683697,0.51522555637543,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,30,0,0.4606608109434655,0.0059104542005076355,0.44939111002435345,0.4704594676863188,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,31,1,0.5047182456661344,0.027886941838905034,0.4373477724117783,0.5413557106770034,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,24,1,0.5134967217578833,0.021659613399757794,0.46016362619007495,0.5425656684637049,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,20,1,0.5159201310474364,0.020291207441508686,0.46515386279080395,0.5418190220956768,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,15,0,0.4878087720617476,0.005469419325189148,0.47650218967553964,0.4963479837884155,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,1,0.25,0.5171227973158923,0.0017828018683598897,0.5132134371296402,0.5201285023387284,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,11,0,0.49411205582720674,0.005325025626891133,0.48246319590057574,0.5025332924212331,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,7,0,0.5003736250419493,0.005090014118728517,0.4888509767741005,0.5087365946871766,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,3,0,0.5061857310031472,0.005114909884456352,0.4948461672507181,0.514939602077084,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,22,0.5,0.5093454722405664,0.00880742023556331,0.4891764678421968,0.524031316444722,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,18,0.5,0.5126285341781943,0.007729019495182866,0.4959384367976548,0.5249663193942679,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,14,0.5,0.5159602228316733,0.00638999909739481,0.5006916187844063,0.5261236603804911,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,10,0.5,0.5178761737794058,0.0056911268652612215,0.5046781881945024,0.526648016037414,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,32,0.75,0.4995815574863453,0.02270389832832547,0.4450037946631253,0.5303537506977115,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,26,0.75,0.5081119841497427,0.017790987138888995,0.46595754447155174,0.5319311360302147,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,21,0.75,0.5125385158234836,0.015572642013394688,0.47411232405996995,0.5343402032584174,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,17,0.75,0.5155388547887715,0.013976993033955049,0.48479866300899443,0.5333569090553596,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,34,0.05,0.4517834149532511,0.007143583765523003,0.43642724583949954,0.4659106562482235,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,35,1.25,0.5072984758923057,0.036954077175772405,0.413133702543328,0.5519759173383114,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,31,1.25,0.5114139527320599,0.03563084455837854,0.4253166678442687,0.55234135104247,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,24,1.25,0.5174762181360059,0.029372163579138817,0.4482503329813082,0.5515036342822277,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,19,0.05,0.48338130904222393,0.005734916948153286,0.47007138308590285,0.49319000295889265,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,5,0.75,0.5201180646790693,0.010173561512305402,0.4977308560856743,0.5308762744794094,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,15,0.05,0.49001758554180636,0.0056153860467061814,0.4764890396382492,0.4989072016292748,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,11,0.05,0.4960002355771803,0.005469092212045781,0.48297965762899486,0.5040999110990683,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,7,0.05,0.5012828034108125,0.00537163753655581,0.48862033103328234,0.509382820195639,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,29,0.25,0.4870358154071493,0.0061013197655279475,0.474454277189296,0.49838479434168625,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,22,0.25,0.4982475094043782,0.004687742022032628,0.48850302598210943,0.5067800740114339,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,18,0.25,0.5034417311258295,0.004157506996448659,0.49498129243331046,0.5109087936676929,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,14,0.25,0.5078901065544744,0.003632948604656766,0.5004065152127061,0.514726377079123,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,31,0,0.4584888381384862,0.0060980717254160806,0.44668343163014584,0.4683212838670462,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,32,1,0.5033055144134673,0.028465238683551775,0.4291866316095579,0.5408872481037232,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,26,1,0.5106115101477802,0.023893349387737548,0.44906619008147747,0.5421275858940557,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,21,1,0.5152902895092232,0.020631097997744065,0.4649931067435897,0.5412347896728634,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,16,0,0.4866325100905307,0.00541239352819686,0.47501242337187466,0.49512793799221866,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,2,0.25,0.51669199936039,0.0018381874539306388,0.5128137040113238,0.5199171890709606,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,12,0,0.4927356667437772,0.005316719901791247,0.4809515633325717,0.5012729598168613,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,8,0,0.49856921851386804,0.005270324789826182,0.4869736394572776,0.5071818964543481,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,4,0,0.504765462237139,0.004915725911287413,0.49368007442170597,0.5129497356613234,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,23,0.5,0.5082252221341348,0.009107950937183602,0.48773322438209776,0.5232646841581913,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,19,0.5,0.5118338498883647,0.008310469215221342,0.49247408465126313,0.5250738678270326,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,15,0.5,0.5152026908547365,0.006872916505757642,0.4992242684209822,0.5264973293816075,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,11,0.5,0.517574839378745,0.005797167160870109,0.5041863763508616,0.5269081000512211,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,33,0.75,0.49780136560065463,0.022395859246540216,0.44088377507912296,0.5284607840531026,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,29,0.75,0.504163675262196,0.019624379843551473,0.45459580087793056,0.5311381064754456,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,22,0.75,0.5116661602053654,0.01626894696857278,0.4724158966579775,0.5330881224757276,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,18,0.75,0.5151637126622411,0.013750634962355393,0.48008839452340274,0.5333065122136548,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,35,0.05,0.4492917595812854,0.007436950198911939,0.4337214433825788,0.46319725662877914,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,36,1.25,0.5059740164413485,0.036521156145515224,0.4074706719475659,0.553692537441652,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,32,1.25,0.5115789598515261,0.03332835531860485,0.4271394542572155,0.5539773418039158,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,26,1.25,0.5168015097378676,0.027952230313056804,0.44374920450583505,0.5511707509748893,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,20,0.05,0.4815183556934528,0.005727783808093911,0.468706830650587,0.4909548011925132,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,6,0.75,0.5200784275230114,0.008743114316771133,0.49843090892769737,0.531582901983092,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,16,0.05,0.4882347800553527,0.005590505778778646,0.4748775460832297,0.4972475997491129,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,12,0.05,0.49440863240206345,0.005675229261838083,0.4799132185823953,0.503020556467997,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,8,0.05,0.49991676214522557,0.0053080659793902415,0.4874623498931798,0.5084456726259678,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,30,0.25,0.4851827179193402,0.006124814070895363,0.47270276495775254,0.4968754765907909,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,23,0.25,0.49672733133426117,0.005050041197155049,0.48591253546901503,0.5058735789518642,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,19,0.25,0.5021756030718122,0.004404675730555022,0.49322039850064237,0.5102108478597928,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,15,0.25,0.5068551099057406,0.0036842071768415823,0.49914842855034197,0.5139798088759729,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,32,0,0.4564122877211795,0.0062482519379592726,0.4442482230912991,0.4667688657724301,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,33,1,0.5021627396226104,0.03067516801142421,0.4266725587433073,0.5404443547859947,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,29,1,0.5078337153194153,0.026608749312565065,0.437773495347173,0.5426989126483573,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,22,1,0.5148180153056604,0.02107389101144602,0.46390859626819597,0.5416316460594615,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,17,0,0.48484199217082924,0.00538586657800001,0.473285401495215,0.49312986164607425,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,3,0.25,0.5161413094105168,0.002020878576000917,0.5116961432516911,0.5196815997482758,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,13,0,0.4910068550459324,0.0052747354821331355,0.4798565473530797,0.499470009509817,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,9,0,0.497144783252787,0.005263045029158289,0.48539825504343315,0.5055961071242785,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,5,0,0.503007302202108,0.005161026845845911,0.4910614710202584,0.5114601604678247,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,24,0.5,0.5068790742383659,0.009462046151352573,0.48628624158055833,0.5222264117856177,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,10,1,0.5209724215567605,0.013679727648330108,0.4869272526987871,0.5372280699896718,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,6,1,0.5216506402763612,0.012306812037836243,0.4902453395836844,0.5352993789989832,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,2,1,0.5225071169620741,0.00962181010466648,0.4981792675388745,0.5331492848458198,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,34,0.75,0.4962100507489548,0.023345674372838278,0.4363304053979242,0.5280934099061608,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,20,0,0.47951103076845847,0.005678696709557231,0.4678202817471532,0.48872077708060285,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,36,0.25,0.4736982166813881,0.007624637853240244,0.4572595303964578,0.4874115535286253,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,4,0.5,0.5198649405707132,0.004240634807187047,0.510239083679023,0.5262501761580344,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,36,0.05,0.44683086136152866,0.0074348902215546015,0.43109517645432843,0.46101053721647595,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,11,1.25,0.5238064269191516,0.01811083334933565,0.4774312613689677,0.5434204535204012,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,2,0.05,0.5082625581182706,0.004809588668658827,0.49690643361380493,0.5164229694993967,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,26,0.05,0.4702018781757128,0.006319338290251734,0.45573010192458824,0.4814396828321937,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,21,0.05,0.4798769345753267,0.005761332485003482,0.4665679865873574,0.48968626220336453,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,7,0.75,0.5199850360095422,0.008920145598389016,0.49840957601765434,0.5315201210738162,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,23,0,0.4743675886855246,0.005704747348309585,0.46266633501026877,0.4833626645832051,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,19,0,0.4814176141997092,0.005555421167765641,0.4697171355291712,0.49023847534822634,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,35,0.25,0.47552560154803536,0.007236759096615481,0.4602532846182003,0.4883492377248354,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,31,0.25,0.48347280397379433,0.006487345197906877,0.47056449777257986,0.49555823368727964,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,14,1.25,0.5225595360429727,0.021334238940796786,0.46758073279540496,0.5459771872690097,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,10,1.25,0.523438184967051,0.01773805452002585,0.47923956380287347,0.5422602059183408,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,1,0.05,0.510125774753341,0.0046364716647847234,0.4997739543586253,0.5182323407569727,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,33,0,0.4541195495809606,0.0060898744452081675,0.4423506852867988,0.46393872801635183,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,34,1,0.5009115431661715,0.03008323900383069,0.42984877498251484,0.5407013187896077,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,4,1,0.5220930411600152,0.010854521742666809,0.4928094571594444,0.5343034488344588,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,22,0,0.4761236966688181,0.005629000446378285,0.46468359109062213,0.4848045970998126,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,18,0,0.48307262212972185,0.005616187645999858,0.47117179409498156,0.49188828533266926,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,4,0.25,0.5156590905638616,0.0021053048681558923,0.5113435049556471,0.5193953458778673,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,6,0.5,0.5195420736144911,0.004517077737077874,0.5092053506372309,0.5266254951427874,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,2,0.5,0.5204679271738262,0.0032482676962187706,0.5129870575690563,0.5255348707793314,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,32,0.5,0.49689060212214453,0.012372664835387093,0.46946024498580435,0.5183421200024143,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,26,0.5,0.5049431687649601,0.010049831476671487,0.4835441769378339,0.5210533820809061,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,11,1,0.520485252408258,0.01473584842907318,0.48014114662203594,0.5378828069434675,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,7,1,0.5216193230620891,0.012166832829849383,0.48853169368840466,0.5363074020748101,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,3,1,0.5219492270070538,0.01015872749195547,0.4943939182383445,0.5333032787025659,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,35,0.75,0.4937184584147793,0.024360038702875265,0.4338336973565113,0.5275508770579804,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,21,0,0.4780653415897242,0.005466404070289366,0.46710481621678457,0.4871628879199986,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,1,0.75,0.5215443536244145,0.006302295200900445,0.5072266387831099,0.528976043598653,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,5,0.5,0.5196027946430619,0.004226067707769541,0.5095847909665535,0.5261084447534413,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,1,0.5,0.5205091685803694,0.003151487426832734,0.513361854295483,0.5253867711480048,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,12,1.25,0.5234619439606344,0.018767631246808927,0.47425714099939964,0.5444609211973577,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,3,0.05,0.5066907439543111,0.005024243318467883,0.4949345174674241,0.5144170773534117,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,29,0.05,0.4636779205097298,0.0064088110989761055,0.44999436932568115,0.47510945901857926,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,22,0.05,0.47817175949764895,0.005750777962038993,0.4653384092426261,0.48794730031529143,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,8,0.75,0.5195214730284802,0.010737280504143307,0.49599031589085335,0.5319369214421092,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,24,0,0.4724895266207306,0.005682000505488948,0.4609018000246878,0.4812713691439074,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,3,0.5,0.5200624927465916,0.003928302060755302,0.5106383625926167,0.5256946808585705,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,6,0.25,0.5144924990790196,0.002374661141022471,0.5096110887589643,0.5186456047490815,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,32,0.25,0.4815899095845603,0.006558125340852254,0.46789794115415373,0.49364687762684284,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,15,1.25,0.5233001059475774,0.019034248315065293,0.4729305112666059,0.5454464069870363,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,34,0.5,0.492978601036339,0.01327571496140857,0.4628866047818099,0.5151229246572165,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,30,0.5,0.49993430886667345,0.011344618109430596,0.4734805026149066,0.5185899814440991,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,34,0,0.45194664902161813,0.006218895798498793,0.4398443784978495,0.46233126179417994,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,35,1,0.4982712408948358,0.03069991392434804,0.42209657955641594,0.5391934975550239,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,5,1,0.5213846266358907,0.012561279462475119,0.49021025128369483,0.5346992606345583,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,1,1,0.523791565906809,0.00765044726768272,0.5025666762978327,0.5327561674579494,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,17,1.25,0.5217966708223394,0.022901592161139878,0.4667392016961568,0.5470836116116762,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,5,0.25,0.5151021142045136,0.0022370638044151643,0.51033893127391206,0.5191033472075718,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,7,0.5,0.5188198732655455,0.005013369580748585,0.5068634398620129,0.5262109131114067,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,30,0.05,0.46126297629992863,0.006739116739358217,0.4463090870502798,0.4732762721907498,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,33,0.5,0.4956869633466476,0.012455941795709429,0.4688491261005861,0.5163924691868805,14
53.64990513491859,25.05916944916113,0.02030345322615983,1.363075327572272,29,0.5,0.500972867936728,0.011022292228729873,0.47625125921333056,0.5185795259280367,14
