sS_DO,sS_GR,sM_DO,sM_GR,phi,rho,sigma,ll,pset
5.36531387488712e-4,752.7343647396274,1.2443973085021145,68.50359333973209,28.704974815020645,0.10079003333155176,0.5,-296.69519673709516,2
9.103101776159232e-4,1596.7571819187426,7.34389291599209,60.8006894889097,15.244869943642655,0.100600309546452,0.5,-297.2504392628749,9
0.6703410802794636,1596.7571819187426,7.34389291599209,60.8006894889097,15.244869943642655,0.100600309546452,0.5,-298.93976569347564,22
2.1821649114616256e-4,1493.5309389106112,8.527774665052094,86.13719261693691,20.236878023659703,0.1005986674206291,0.5,-300.1296268130093,20
9.103101776159232e-4,1596.7571819187426,7.34389291599209,63.29907222600454,15.244869943642655,0.100600309546452,0.5,-302.01608850728263,1
0.5320401017409339,403.90008120113714,2.6728736909067616,13.925229780862631,11.61445304876688,0.1304331162118282,0.75,-302.2135355474258,23
5.36531387488712e-4,752.7343647396274,0.8794148280399551,115.52773417705896,28.704974815020645,0.10073859918823552,0.5,-302.2266196347304,30
0.5320401017409339,403.90008120113714,2.6728736909067616,20.689060865214888,11.61445304876688,0.1304331162118282,0.75,-302.6176989258419,26
5.36531387488712e-4,752.7343647396274,0.7553278294984319,115.52773417705896,28.704974815020645,0.10079003333155176,0.5,-304.3606610349697,10
2.1821649114616256e-4,1493.5309389106112,8.527774665052094,104.51940102037725,20.236878023659703,0.1005986674206291,0.5,-304.4288675198176,6
2.1821649114616256e-4,1493.5309389106112,8.527774665052094,104.51940102037725,20.60345961992523,0.1005986674206291,0.5,-304.44433530902046,29
0.0037436917020642,752.7343647396274,0.8794148280399551,115.52773417705896,28.704974815020645,0.10079003333155176,0.5,-304.5862931651107,8
0.5320401017409339,403.90008120113714,2.6728736909067616,20.689060865214888,11.61445304876688,0.1304331162118282,0.5,-305.40911241346004,26
5.36531387488712e-4,752.7343647396274,1.2443973085021145,68.50359333973209,28.704974815020645,0.10079003333155176,0.75,-306.038971265764,2
5.36531387488712e-4,752.7343647396274,1.2443973085021145,115.52773417705896,28.704974815020645,0.10079003333155176,0.5,-306.37959240714173,3
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,0.5,-307.37258227809923,4
0.00820609045909533,1493.5309389106112,8.527774665052094,104.51940102037725,20.236878023659703,0.1005986674206291,0.5,-308.0832260418331,16
0.00605730836478494,752.7343647396274,0.8794148280399551,115.52773417705896,28.704974815020645,0.10079003333155176,0.5,-308.51292454482916,7
9.103101776159232e-4,1596.7571819187426,7.34389291599209,60.8006894889097,18.003754952493402,0.100600309546452,0.5,-308.991141825914,24
0.5320401017409339,403.90008120113714,2.6728736909067616,13.925229780862631,11.61445304876688,0.1304331162118282,0.5,-309.8397403799739,23
5.36531387488712e-4,752.7343647396274,0.8794148280399551,115.52773417705896,28.704974815020645,0.10079003333155176,0.5,-310.5243331765774,5
9.103101776159232e-4,1596.7571819187426,7.34389291599209,63.29907222600454,15.244869943642655,0.12444989538213096,0.5,-310.6231911860607,18
5.757389105763798e-4,1577.5790223278564,5.333357409204284,74.94873258729476,25.33139863809252,0.10089790093557728,0.5,-310.7264816939647,28
1.1162789269460272e-5,1493.5309389106112,8.527774665052094,104.51940102037725,20.236878023659703,0.1005986674206291,0.5,-311.469148926608,13
9.103101776159232e-4,1596.7571819187426,7.34389291599209,60.8006894889097,24.069569591517286,0.100600309546452,0.5,-311.5580554017409,15
5.36531387488712e-4,752.7343647396274,0.8794148280399551,115.52773417705896,29.90496492564503,0.10079003333155176,0.5,-313.2342284860749,12
2.1821649114616256e-4,1940.7019696059592,8.527774665052094,104.51940102037725,20.236878023659703,0.1005986674206291,0.5,-313.8161009857191,21
0.00605730836478494,752.7343647396274,0.8794148280399551,138.62517521984586,28.704974815020645,0.10079003333155176,0.5,-314.4621440204191,14
5.36531387488712e-4,752.7343647396274,0.8794148280399551,115.52773417705896,28.704974815020645,0.10079003333155176,0.75,-314.8701026895317,5
2.1821649114616256e-4,1493.5309389106112,8.527774665052094,104.51940102037725,24.629536413867488,0.1005986674206291,0.5,-314.9865221347812,25
9.103101776159232e-4,1596.7571819187426,7.34389291599209,183.83924510766576,15.244869943642655,0.100600309546452,0.5,-315.34669030248057,17
5.36531387488712e-4,752.7343647396274,0.7553278294984319,115.52773417705896,28.704974815020645,0.10079003333155176,0.75,-316.71257684672605,10
5.36531387488712e-4,752.7343647396274,0.8794148280399551,115.52773417705896,29.90496492564503,0.10079003333155176,0.75,-318.7939344155174,12
5.36531387488712e-4,752.7343647396274,1.2443973085021145,115.52773417705896,28.704974815020645,0.10079003333155176,0.25,-319.0577261026288,3
9.103101776159232e-4,1596.7571819187426,7.34389291599209,63.29907222600454,15.244869943642655,0.100600309546452,0.75,-319.24451279133064,1
0.0037436917020642,752.7343647396274,0.8794148280399551,115.52773417705896,28.704974815020645,0.10079003333155176,0.75,-319.8700333887169,8
2.1821649114616256e-4,1493.5309389106112,8.209995444945747,104.51940102037725,20.236878023659703,0.1005986674206291,0.25,-320.0759739551224,4
0.00605730836478494,752.7343647396274,0.8794148280399551,115.52773417705896,28.704974815020645,0.10079003333155176,0.75,-320.35583532054875,7
5.36531387488712e-4,752.7343647396274,0.7553278294984319,115.52773417705896,28.704974815020645,0.10079003333155176,0.25,-320.6346552313935,10
2.1821649114616256e-4,1493.5309389106112,8.527774665052094,86.13719261693691,20.236878023659703,0.1005986674206291,0.25,-320.6512722608356,20
5.757389105763798e-4,1577.5790223278564,5.333357409204284,74.94873258729476,30.119844387494663,0.10089790093557728,0.25,-321.2792847513966,11
5.36531387488712e-4,752.7343647396274,0.8794148280399551,115.52773417705896,28.704974815020645,0.10073859918823552,0.25,-321.7299438035316,30
5.36531387488712e-4,752.7343647396274,0.8794148280399551,115.52773417705896,28.704974815020645,0.10073859918823552,0.75,-321.90805037860014,30
