Species,Year,Column1,rep,pdoug,sS_DO,sS_GR,sM_DO,sM_GR,phi,rho,sigma
S,43,0.6485980674177247,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,44,0.06984617840814863,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,45,0.007324810365787864,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,46,0.0022204609374532045,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,47,0.000843929320315161,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,48,0.001323261979383025,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,49,0.011120201220492879,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,50,0.18053286329210091,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,51,0.6724627357059664,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,52,0.335463993740715,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,53,0.6446105233608239,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,54,3.405646902954622,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,55,0.4906945602736812,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,56,0.059898062555445074,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,57,0.009136080011002568,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,58,0.002264087170964989,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,59,0.0011332142112283482,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,60,0.007491829848420125,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,61,0.4462133624189635,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,62,0.2414551449770441,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,63,0.01859858571305819,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,64,0.004896470890481325,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,65,0.0029616132606515126,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,66,0.005952497870936147,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,67,0.06264804372697434,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,68,6.6977036350360875,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,69,2.177251581316864,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,70,0.2380972094065491,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,71,0.028687647883101106,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,72,0.00305927117689843,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,73,0.0011499159271225322,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,74,0.0005694548660885529,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,75,0.00015473020754131687,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,76,9.521157576115568e-5,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,77,0.0005215934432932504,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,78,0.0250030365304271,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,79,0.32358027260924116,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,80,0.2354111579231655,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,81,0.04054471721423256,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,82,0.007946859915870684,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,83,0.00164798518388423,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,84,0.00024028629289846512,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,85,0.0005069829518799731,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,86,0.004473149126069799,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,87,0.24704503770242925,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,88,1.2578153975777444,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,89,9.699307220706642,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,90,0.8383007217802951,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,91,0.13653192932726166,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,92,0.03218507732066064,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,93,0.005282592938494158,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,94,0.0009446429194528356,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,95,0.0003966362398119745,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,96,7.698394264646364e-5,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,97,1.1258520455474146e-5,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,98,1.61971183862683e-6,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,99,6.418238386086722e-7,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,100,2.0231073329012374e-7,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,101,4.044055525849636e-8,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,102,8.585799153472323e-9,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,103,4.161592210140523e-9,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,104,7.584316027982845e-9,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,105,1.7431608847585772e-7,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,106,1.7107391002263252e-5,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,107,0.021476111934507495,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,108,0.15636712762488758,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,109,0.044111034670639995,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,110,0.02412593655258177,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,111,0.01633868157817878,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,112,0.031133293717897515,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,113,0.8135264514875258,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,114,63.64587311501261,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,115,3.880542020314644,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,116,0.3412764018294402,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,117,0.050611464424746566,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,118,0.015335592358126933,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,119,0.00423207704641876,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,120,0.0010012153125607717,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,121,0.00023701666389907048,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,122,6.976015905357288e-5,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,123,1.178466468641258e-5,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,124,2.317752726841689e-6,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,125,6.147895899199973e-7,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,126,1.258523137497597e-7,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,127,3.8082137247710203e-8,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,128,1.507147331934979e-8,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,129,2.4958530566833476e-9,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,130,4.662519203447638e-10,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,131,1.619650297352955e-10,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,132,1.2121433849759163e-10,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,133,2.0175484902919333e-11,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,134,7.219484465817228e-12,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,135,1.1279690129425496e-12,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,136,2.0708500368806135e-13,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,137,6.510493406332145e-14,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,138,2.118711560552494e-14,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,139,2.585882058539861e-15,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,140,3.2835107841504276e-16,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,141,1.555216493597637e-17,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,142,1.6620972366164418e-18,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,143,2.840167196215482e-19,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,144,2.986069910513883e-20,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,145,4.1856668715350685e-21,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,146,4.1568322915025947e-22,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,147,1.8095805164426085e-22,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,148,2.164261181293165e-23,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,149,2.4557542839388992e-23,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,150,4.333688675837023e-24,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,151,7.529864726592187e-25,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,152,9.120406076950472e-26,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,153,1.0477432969790551e-26,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,154,2.7129858337243955e-27,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,155,6.843883840010931e-28,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,156,3.6348192868161634e-28,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,157,1.2221203190851848e-27,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,158,4.1377586140514104e-26,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,159,1.8886517912412544e-23,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,160,1.2450306666111663e-19,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,161,2.1198237116711655e-14,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,162,9.505092098027412e-8,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,163,1.5568341317973495,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,164,0.21601475506615558,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,165,0.02384809027664261,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,166,0.0018377558253678782,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,167,0.00044935553582862883,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,168,7.01119186039834e-5,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,169,2.039469469214654e-5,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,170,5.808584972872422e-6,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,171,6.286314264838308e-6,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,172,5.289565494695564e-5,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,173,0.0024360736099431667,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,174,0.8895308859375827,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,175,3004.73019061582,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,176,18.143678423337047,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,177,2.56649354303222,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,178,0.3987534089153937,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,179,0.06153647337345357,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,180,0.01800369389199431,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,181,0.0028267139269227,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,182,0.0007878845379916053,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,183,0.00015046594043336762,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,184,5.0591933302572105e-5,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,185,1.0368157041728247e-5,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,186,2.605837077312691e-6,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,187,6.14054889343375e-7,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,188,1.3615227529614827e-7,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,189,2.9439557567515054e-8,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,190,6.133203084138698e-9,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,191,9.620132611262535e-10,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,192,1.2143861997144268e-10,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,193,1.3126198478761466e-11,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,194,2.3577016869036417e-12,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
S,195,5.810299846889991e-13,1,18,27.321083249560232,27.321083249560232,28.282054057541178,28.282054057541178,35.765723798132946,0.07064355537108136,0.5
