sS_DO,sS_GR,sM_DO,sM_GR,phi,rho,ll,round,type,iter
4.1774018597831235,1.0530281909885595,8.267457489469926,262.8990320873581,49.4728162119247,0.15324201377799726,-805.9867657518922,1,best,1
4.1774018597831235,2.9596472889871337,8.267457489469926,262.8990320873581,49.4728162119247,0.15324201377799726,-775.1603074366309,1,best,2
4.1774018597831235,8.318402251876709,8.267457489469926,262.8990320873581,49.4728162119247,0.15324201377799726,-732.8548535712499,1,best,3
4.1774018597831235,23.379750783651,8.267457489469926,262.8990320873581,49.4728162119247,0.15324201377799726,-672.6159813492268,1,best,4
4.1774018597831235,65.71126643729073,8.267457489469926,262.8990320873581,49.4728162119247,0.15324201377799726,-593.6391264881383,1,best,5
4.1774018597831235,184.68847579898429,8.267457489469926,262.8990320873581,49.4728162119247,0.15324201377799726,-554.6498257963042,1,best,6
4.1774018597831235,519.0865272015953,8.267457489469926,262.8990320873581,49.4728162119247,0.15324201377799726,-529.0852590071677,1,best,7
4.1774018597831235,519.0865272015953,8.267457489469926,262.8990320873581,49.4728162119247,0.15324201377799726,-529.0852590071677,1,best,8
4.1774018597831235,519.0865272015953,8.267457489469926,262.8990320873581,49.4728162119247,0.15324201377799726,-529.0852590071677,1,best,9
4.1774018597831235,519.0865272015953,8.267457489469926,262.8990320873581,49.4728162119247,0.15324201377799726,-529.0852590071677,1,best,10
4.1774018597831235,519.0865272015953,8.267457489469926,262.8990320873581,49.4728162119247,0.15324201377799726,-529.0852590071677,1,best,11
4.1774018597831235,519.0865272015953,8.267457489469926,262.8990320873581,49.4728162119247,0.15324201377799726,-529.0852590071677,1,best,12
4.1774018597831235,519.0865272015953,8.267457489469926,262.8990320873581,49.4728162119247,0.15324201377799726,-529.0852590071677,1,best,13
4.1774018597831235,519.0865272015953,8.267457489469926,262.8990320873581,49.4728162119247,0.15324201377799726,-529.0852590071677,1,best,14
4.1774018597831235,519.0865272015953,8.267457489469926,262.8990320873581,49.4728162119247,0.15324201377799726,-529.0852590071677,1,best,15
4.1774018597831235,519.0865272015953,13.17171546148046,262.8990320873581,49.4728162119247,0.15324201377799726,-512.7131561570093,1,best,16
4.1774018597831235,519.0865272015953,13.17171546148046,262.8990320873581,49.4728162119247,0.15324201377799726,-512.7131561570093,1,best,17
4.1774018597831235,519.0865272015953,13.17171546148046,262.8990320873581,49.4728162119247,0.15324201377799726,-512.7131561570093,1,best,18
