sS,sM,phi,rho,ll,round,type,iter
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,58
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,59
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,60
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,61
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,62
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,63
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,64
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,65
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,66
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,67
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,68
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,69
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,70
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,71
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,72
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,73
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,74
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,75
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,76
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,77
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,78
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,79
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,80
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,81
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,82
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,83
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,84
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,85
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,86
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,87
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,88
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,89
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,90
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,91
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,92
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,93
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,94
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,95
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,96
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,97
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,98
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,99
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,100
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,101
762.4586992301578,103.69102476148163,15.031587619197827,0.10095045322700134,-464.9515103335727,1,best,102
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,103
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,104
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,105
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,106
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,107
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,108
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,109
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,110
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,111
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,112
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,113
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,114
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,115
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,116
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,117
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,118
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,119
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,120
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,121
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,122
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,123
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,124
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,125
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,126
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,127
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,128
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,129
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,130
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,131
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,132
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,133
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,134
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,135
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,136
762.4586992301578,103.69102476148163,13.865846153318001,0.10095045322700134,-459.3790119087992,1,best,137
1.1271906472154114e-5,123.27770689938815,52.038993245655405,0.5128162472782926,-1547.5345989063924,10,best,1
1.2357906595128078e-4,123.27770689938815,52.038993245655405,0.5128162472782926,-1538.1424886717598,10,best,2
1.2357906595128078e-4,123.27770689938815,52.038993245655405,0.5128162472782926,-1538.1424886717598,10,best,3
0.01485388208088819,123.27770689938815,52.038993245655405,0.5128162472782926,-1534.6900821830468,10,best,4
0.1628499027951775,123.27770689938815,52.038993245655405,0.5128162472782926,-1405.6732798919468,10,best,5
1.7853979650559464,123.27770689938815,52.038993245655405,0.5128162472782926,-1055.1259997910502,10,best,6
19.5741344570229,123.27770689938815,52.038993245655405,0.5128162472782926,-737.466585913683,10,best,7
214.60018844011873,123.27770689938815,52.038993245655405,0.5128162472782926,-575.9767185913652,10,best,8
214.60018844011873,123.27770689938815,52.038993245655405,0.5128162472782926,-575.9767185913652,10,best,9
214.60018844011873,123.27770689938815,52.038993245655405,0.5128162472782926,-575.9767185913652,10,best,10
214.60018844011873,123.27770689938815,52.038993245655405,0.5128162472782926,-575.9767185913652,10,best,11
214.60018844011873,123.27770689938815,52.038993245655405,0.5128162472782926,-575.9767185913652,10,best,12
214.60018844011873,7.497295159520085,52.038993245655405,0.5128162472782926,-568.5083288389011,10,best,13
214.60018844011873,21.769277647017823,52.038993245655405,0.5128162472782926,-543.9937763807962,10,best,14
214.60018844011873,63.20965617462561,52.038993245655405,0.5128162472782926,-533.3855415128862,10,best,15
214.60018844011873,63.20965617462561,52.038993245655405,0.5128162472782926,-533.3855415128862,10,best,16
214.60018844011873,63.20965617462561,52.038993245655405,0.5128162472782926,-533.3855415128862,10,best,17
214.60018844011873,63.20965617462561,10.11708164485218,0.5128162472782926,-515.8102498681912,10,best,18
214.60018844011873,63.20965617462561,10.11708164485218,0.5128162472782926,-515.8102498681912,10,best,19
214.60018844011873,63.20965617462561,10.11708164485218,0.5128162472782926,-515.8102498681912,10,best,20
214.60018844011873,63.20965617462561,20.340917606751507,0.5128162472782926,-514.6206375993806,10,best,21
214.60018844011873,63.20965617462561,25.67294178064987,0.5128162472782926,-509.1412779606064,10,best,22
214.60018844011873,63.20965617462561,25.67294178064987,0.5128162472782926,-509.1412779606064,10,best,23
214.60018844011873,63.20965617462561,25.67294178064987,0.5128162472782926,-509.1412779606064,10,best,24
214.60018844011873,63.20965617462561,25.67294178064987,0.5128162472782926,-509.1412779606064,10,best,25
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,26
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,27
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,28
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,29
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,30
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,31
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,32
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,33
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,34
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,35
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,36
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,37
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,38
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,39
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,40
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,41
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,42
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,43
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,44
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,45
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,46
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,47
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,48
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,49
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,50
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,51
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,52
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,53
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,54
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,55
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,56
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,57
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,58
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,59
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,60
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,61
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,62
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,63
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,64
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,65
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,66
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,67
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,68
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,69
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,70
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,71
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,72
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,73
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,74
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,75
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,76
214.60018844011873,63.20965617462561,25.67294178064987,0.10155237806952494,-458.9783485216448,10,best,77
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,78
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,79
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,80
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,81
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,82
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,83
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,84
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,85
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,86
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,87
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,88
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,89
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,90
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,91
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,92
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,93
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,94
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,95
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,96
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,97
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,98
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,99
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,100
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,101
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,102
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,103
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,104
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,105
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,106
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,107
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,108
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,109
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,110
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,111
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,112
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,113
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,114
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,115
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,116
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,117
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,118
214.60018844011873,63.20965617462561,17.825851313508213,0.10155237806952494,-451.2465762194788,10,best,119
416.80795818020306,973.7050047631781,14.784424574184653,0.10117778449604727,-657.4282011694804,11,best,1
416.80795818020306,973.7050047631781,14.784424574184653,0.10117778449604727,-657.4282011694804,11,best,2
416.80795818020306,973.7050047631781,14.784424574184653,0.16161876365055938,-655.2896645272099,11,best,3
416.80795818020306,973.7050047631781,14.784424574184653,0.16161876365055938,-655.2896645272099,11,best,4
416.80795818020306,973.7050047631781,14.784424574184653,0.16161876365055938,-655.2896645272099,11,best,5
416.80795818020306,973.7050047631781,14.784424574184653,0.16161876365055938,-655.2896645272099,11,best,6
416.80795818020306,973.7050047631781,14.784424574184653,0.16161876365055938,-655.2896645272099,11,best,7
416.80795818020306,973.7050047631781,14.784424574184653,0.16161876365055938,-655.2896645272099,11,best,8
416.80795818020306,973.7050047631781,14.784424574184653,0.16161876365055938,-655.2896645272099,11,best,9
416.80795818020306,973.7050047631781,14.784424574184653,0.16161876365055938,-655.2896645272099,11,best,10
416.80795818020306,973.7050047631781,14.784424574184653,0.16161876365055938,-655.2896645272099,11,best,11
416.80795818020306,973.7050047631781,14.784424574184653,0.16161876365055938,-655.2896645272099,11,best,12
416.80795818020306,973.7050047631781,16.19103974168445,0.16161876365055938,-649.3764444398178,11,best,13
416.80795818020306,973.7050047631781,20.481415931891238,0.16161876365055938,-637.6437689623203,11,best,14
416.80795818020306,973.7050047631781,25.908675740887695,0.16161876365055938,-616.6386620535706,11,best,15
416.80795818020306,973.7050047631781,32.77407581969254,0.16161876365055938,-602.8328731222216,11,best,16
416.80795818020306,973.7050047631781,41.458701192504606,0.16161876365055938,-602.8156789787871,11,best,17
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,18
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,19
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,20
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,21
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,22
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,23
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,24
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,25
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,26
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,27
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,28
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,29
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,30
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,31
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,32
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,33
416.80795818020306,973.7050047631781,52.444618546241784,0.16161876365055938,-599.5485777817994,11,best,34
