Species,Year,Column1,rep,pdoug,sS_DO,sS_GR,sM_DO,sM_GR,phi,rho,sigma
S,1,1.0590188155020428,1,19,1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,0.5
S,2,9.589000014771077,1,19,1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,0.5
S,3,9.958410319415623,1,19,1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,0.5
S,4,2.6794326781082463,1,19,1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,0.5
S,5,0.5514846974828731,1,19,1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,0.5
S,6,0.2527479582511759,1,19,1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,0.5
S,7,0.21369788776303103,1,19,1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,0.5
S,8,0.6942324157978975,1,19,1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,0.5
S,9,10.618531876646518,1,19,1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,0.5
S,10,9.01666484186632,1,19,1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,0.5
S,11,2.707370392141228,1,19,1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,0.5
S,12,0.35024855566417035,1,19,1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,0.5
S,13,0.05348614100818991,1,19,1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,0.5
S,14,0.034804988105305856,1,19,1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,0.5
S,15,0.09823162431776368,1,19,1.0775658661152156e-5,1395.5986117629925,5.949658124256009,60.65752812293519,20.47154687593019,0.10067383568546212,0.5
