"","xvals","yvals","num","distance","ref"
"1",-9,-5.19615242270663,1,0,1
"2",-9,-3.46410161513775,2,1.73205080756888,1
"3",-9,-1.73205080756888,3,3.46410161513775,1
"4",-9,0,4,5.19615242270663,1
"5",-9,1.73205080756888,5,6.92820323027551,1
"6",-9,3.46410161513775,6,8.66025403784439,1
"7",-9,5.19615242270663,7,10.3923048454133,1
"8",-7.5,-6.06217782649107,8,1.73205080756888,1
"9",-7.5,-4.33012701892219,9,1.73205080756888,1
"10",-7.5,-2.59807621135332,10,3,1
"11",-7.5,-0.866025403784438,11,4.58257569495584,1
"12",-7.5,0.866025403784438,12,6.2449979983984,1
"13",-7.5,2.59807621135332,13,7.93725393319377,1
"14",-7.5,4.33012701892219,14,9.64365076099296,1
"15",-7.5,6.06217782649107,15,11.3578166916005,1
"16",-6,-6.92820323027551,16,3.46410161513775,1
"17",-6,-5.19615242270663,17,3,1
"18",-6,-3.46410161513775,18,3.46410161513775,1
"19",-6,-1.73205080756888,19,4.58257569495584,1
"20",-6,0,20,6,1
"21",-6,1.73205080756888,21,7.54983443527075,1
"22",-6,3.46410161513776,22,9.16515138991168,1
"23",-6,5.19615242270663,23,10.816653826392,1
"24",-6,6.92820323027551,24,12.4899959967968,1
"25",-4.5,-7.79422863405995,25,5.19615242270663,1
"26",-4.5,-6.06217782649107,26,4.58257569495584,1
"27",-4.5,-4.33012701892219,27,4.58257569495584,1
"28",-4.5,-2.59807621135332,28,5.19615242270663,1
"29",-4.5,-0.866025403784438,29,6.2449979983984,1
"30",-4.5,0.866025403784438,30,7.54983443527075,1
"31",-4.5,2.59807621135332,31,9,1
"32",-4.5,4.33012701892219,32,10.5356537528527,1
"33",-4.5,6.06217782649107,33,12.1243556529821,1
"34",-4.5,7.79422863405995,34,13.7477270848675,1
"35",-3,-8.66025403784439,35,6.92820323027551,1
"36",-3,-6.92820323027551,36,6.2449979983984,1
"37",-3,-5.19615242270663,37,6,1
"38",-3,-3.46410161513775,38,6.2449979983984,1
"39",-3,-1.73205080756888,39,6.92820323027551,1
