"","xvals","yvals","num","distance","ref"
"2996",-16.5,-11.2583302491977,36,42,41
"2997",-16.5,-9.52627944162882,37,40.9511904588865,41
"2998",16.5,9.52627944162883,38,5.19615242270663,41
"2999",16.5,11.2583302491977,39,3.46410161513775,41
"3000",16.5,12.9903810567666,40,1.73205080756887,41
"3001",16.5,14.7224318643355,41,0,41
"3002",18,8.66025403784439,42,6.2449979983984,41
"3003",18,10.3923048454133,43,4.58257569495584,41
"3004",18,12.1243556529821,44,3,41
"3005",18,13.856406460551,45,1.73205080756888,41
"3006",18,15.5884572681199,46,1.73205080756888,41
"3007",19.5,7.79422863405994,47,7.54983443527075,41
"3008",19.5,9.52627944162882,48,6,41
"3009",19.5,11.2583302491977,49,4.58257569495584,41
"3010",19.5,12.9903810567666,50,3.46410161513776,41
"3011",19.5,14.7224318643355,51,3,41
"3012",19.5,16.4544826719043,52,3.46410161513775,41
"3013",21,6.92820323027551,53,9,41
"3014",21,8.66025403784439,54,7.54983443527075,41
"3015",21,10.3923048454133,55,6.2449979983984,41
"3016",21,12.1243556529821,56,5.19615242270663,41
"3017",21,13.856406460551,57,4.58257569495584,41
"3018",21,15.5884572681199,58,4.58257569495584,41
"3019",21,17.3205080756888,59,5.19615242270663,41
"3020",22.5,7.79422863405995,60,9.16515138991168,41
"3021",22.5,9.52627944162882,61,7.93725393319377,41
"3022",22.5,11.2583302491977,62,6.92820323027551,41
"3023",22.5,12.9903810567666,63,6.2449979983984,41
"3024",22.5,14.7224318643355,64,6,41
"3025",22.5,16.4544826719043,65,6.2449979983984,41
"3026",24,8.66025403784439,66,9.64365076099295,41
"3027",24,10.3923048454133,67,8.66025403784439,41
"3028",24,12.1243556529821,68,7.93725393319377,41
"3029",24,13.856406460551,69,7.54983443527075,41
"3030",24,15.5884572681199,70,7.54983443527075,41
"3031",25.5,9.52627944162882,71,10.3923048454133,41
"3032",25.5,11.2583302491977,72,9.64365076099295,41
"3033",25.5,12.9903810567666,73,9.16515138991168,41
"3034",25.5,14.7224318643355,74,9,41
"3035",-25.5,-14.7224318643355,1,49.386232899463,42
"3036",-25.5,-12.9903810567666,2,48.5901224530254,42
"3037",-25.5,-11.2583302491977,3,47.8434948556227,42
"3038",-25.5,-9.52627944162882,4,47.1487009365051,42
"3039",-24,-15.5884572681199,5,48.4974226119286,42
"3040",-24,-13.856406460551,6,47.6550102297754,42
"3041",-24,-12.1243556529821,7,46.8614980554399,42
"3042",-24,-10.3923048454133,8,46.1194102304008,42
"3043",-24,-8.66025403784439,9,45.4312667664022,42
"3044",-22.5,-16.4544826719043,10,47.6550102297754,42
"3045",-22.5,-14.7224318643355,11,46.7653718043597,42
"3046",-22.5,-12.9903810567666,12,45.9238500128201,42
"3047",-22.5,-11.2583302491977,13,45.133136385587,42
"3048",-22.5,-9.52627944162882,14,44.3959457608462,42
"3049",-22.5,-7.79422863405995,15,43.7149859887888,42
"3050",-21,-17.3205080756888,16,46.8614980554399,42
"3051",-21,-15.5884572681199,17,45.9238500128201,42
"3052",-21,-13.856406460551,18,45.0333209967908,42
"3053",-21,-12.1243556529821,19,44.1927595879687,42
"3054",-21,-10.3923048454133,20,43.4050688284214,42
"3055",-21,-8.66025403784439,21,42.6731765867037,42
"3056",-21,-6.92820323027551,22,42,42
"3057",-19.5,-16.4544826719043,23,45.133136385587,42
"3058",-19.5,-14.7224318643355,24,44.1927595879687,42
"3059",-19.5,-12.9903810567666,25,43.3012701892219,42
"3060",-19.5,-11.2583302491977,26,42.4617474911243,42
"3061",-19.5,-9.52627944162883,27,41.6773319683494,42
"3062",-19.5,-7.79422863405995,28,40.9511904588865,42
"3063",-18,-15.5884572681199,29,43.4050688284214,42
"3064",-18,-13.856406460551,30,42.4617474911243,42
"3065",-18,-12.1243556529821,31,41.5692193816531,42
"3066",-18,-10.3923048454133,32,40.7308237088326,42
"3067",-18,-8.66025403784439,33,39.9499687108764,42
"3068",-16.5,-14.7224318643355,34,41.6773319683494,42
"3069",-16.5,-12.9903810567666,35,40.7308237088326,42
"3070",-16.5,-11.2583302491977,36,39.8371685740842,42
"3071",-16.5,-9.52627944162882,37,39,42
"3072",16.5,9.52627944162883,38,1.73205080756888,42
"3073",16.5,11.2583302491977,39,3,42
"3074",16.5,12.9903810567666,40,4.58257569495584,42
"3075",16.5,14.7224318643355,41,6.2449979983984,42
"3076",18,8.66025403784439,42,0,42
"3077",18,10.3923048454133,43,1.73205080756888,42
"3078",18,12.1243556529821,44,3.46410161513775,42
"3079",18,13.856406460551,45,5.19615242270663,42
"3080",18,15.5884572681199,46,6.92820323027551,42
"3081",19.5,7.79422863405994,47,1.73205080756888,42
"3082",19.5,9.52627944162882,48,1.73205080756888,42
"3083",19.5,11.2583302491977,49,3,42
"3084",19.5,12.9903810567666,50,4.58257569495584,42
"3085",19.5,14.7224318643355,51,6.2449979983984,42
"3086",19.5,16.4544826719043,52,7.93725393319377,42
"3087",21,6.92820323027551,53,3.46410161513775,42
"3088",21,8.66025403784439,54,3,42
"3089",21,10.3923048454133,55,3.46410161513776,42
"3090",21,12.1243556529821,56,4.58257569495584,42
"3091",21,13.856406460551,57,6,42
"3092",21,15.5884572681199,58,7.54983443527075,42
"3093",21,17.3205080756888,59,9.16515138991168,42
"3094",22.5,7.79422863405995,60,4.58257569495584,42
"3095",22.5,9.52627944162882,61,4.58257569495584,42
"3096",22.5,11.2583302491977,62,5.19615242270663,42
"3097",22.5,12.9903810567666,63,6.2449979983984,42
"3098",22.5,14.7224318643355,64,7.54983443527075,42
"3099",22.5,16.4544826719043,65,9,42
"3100",24,8.66025403784439,66,6,42
"3101",24,10.3923048454133,67,6.2449979983984,42
"3102",24,12.1243556529821,68,6.92820323027551,42
"3103",24,13.856406460551,69,7.93725393319377,42
"3104",24,15.5884572681199,70,9.16515138991168,42
"3105",25.5,9.52627944162882,71,7.54983443527075,42
"3106",25.5,11.2583302491977,72,7.93725393319377,42
"3107",25.5,12.9903810567666,73,8.66025403784439,42
"3108",25.5,14.7224318643355,74,9.64365076099295,42
"3109",-25.5,-14.7224318643355,1,50.2294734194974,43
"3110",-25.5,-12.9903810567666,2,49.386232899463,43
"3111",-25.5,-11.2583302491977,3,48.5901224530254,43
"3112",-25.5,-9.52627944162882,4,47.8434948556227,43
"3113",-24,-15.5884572681199,5,49.386232899463,43
"3114",-24,-13.856406460551,6,48.4974226119286,43
"3115",-24,-12.1243556529821,7,47.6550102297754,43
"3116",-24,-10.3923048454133,8,46.8614980554399,43
"3117",-24,-8.66025403784439,9,46.1194102304008,43
"3118",-22.5,-16.4544826719043,10,48.5901224530254,43
"3119",-22.5,-14.7224318643355,11,47.6550102297754,43
"3120",-22.5,-12.9903810567666,12,46.7653718043597,43
"3121",-22.5,-11.2583302491977,13,45.9238500128201,43
"3122",-22.5,-9.52627944162882,14,45.133136385587,43
"3123",-22.5,-7.79422863405995,15,44.3959457608462,43
"3124",-21,-17.3205080756888,16,47.8434948556227,43
"3125",-21,-15.5884572681199,17,46.8614980554399,43
"3126",-21,-13.856406460551,18,45.9238500128201,43
"3127",-21,-12.1243556529821,19,45.0333209967908,43
"3128",-21,-10.3923048454133,20,44.1927595879687,43
"3129",-21,-8.66025403784439,21,43.4050688284214,43
"3130",-21,-6.92820323027551,22,42.6731765867037,43
"3131",-19.5,-16.4544826719043,23,46.1194102304008,43
"3132",-19.5,-14.7224318643355,24,45.133136385587,43
"3133",-19.5,-12.9903810567666,25,44.1927595879687,43
"3134",-19.5,-11.2583302491977,26,43.3012701892219,43
"3135",-19.5,-9.52627944162883,27,42.4617474911243,43
"3136",-19.5,-7.79422863405995,28,41.6773319683494,43
"3137",-18,-15.5884572681199,29,44.3959457608462,43
"3138",-18,-13.856406460551,30,43.4050688284214,43
"3139",-18,-12.1243556529821,31,42.4617474911243,43
"3140",-18,-10.3923048454133,32,41.5692193816531,43
"3141",-18,-8.66025403784439,33,40.7308237088326,43
"3142",-16.5,-14.7224318643355,34,42.6731765867037,43
"3143",-16.5,-12.9903810567666,35,41.6773319683494,43
"3144",-16.5,-11.2583302491977,36,40.7308237088326,43
"3145",-16.5,-9.52627944162882,37,39.8371685740842,43
"3146",16.5,9.52627944162883,38,1.73205080756888,43
"3147",16.5,11.2583302491977,39,1.73205080756888,43
"3148",16.5,12.9903810567666,40,3,43
"3149",16.5,14.7224318643355,41,4.58257569495584,43
"3150",18,8.66025403784439,42,1.73205080756888,43
"3151",18,10.3923048454133,43,0,43
"3152",18,12.1243556529821,44,1.73205080756887,43
"3153",18,13.856406460551,45,3.46410161513775,43
"3154",18,15.5884572681199,46,5.19615242270663,43
"3155",19.5,7.79422863405994,47,3,43
"3156",19.5,9.52627944162882,48,1.73205080756888,43
"3157",19.5,11.2583302491977,49,1.73205080756888,43
"3158",19.5,12.9903810567666,50,3,43
"3159",19.5,14.7224318643355,51,4.58257569495584,43
"3160",19.5,16.4544826719043,52,6.24499799839839,43
"3161",21,6.92820323027551,53,4.58257569495584,43
"3162",21,8.66025403784439,54,3.46410161513776,43
"3163",21,10.3923048454133,55,3,43
"3164",21,12.1243556529821,56,3.46410161513776,43
"3165",21,13.856406460551,57,4.58257569495584,43
"3166",21,15.5884572681199,58,6,43
"3167",21,17.3205080756888,59,7.54983443527075,43
"3168",22.5,7.79422863405995,60,5.19615242270663,43
"3169",22.5,9.52627944162882,61,4.58257569495584,43
"3170",22.5,11.2583302491977,62,4.58257569495584,43
"3171",22.5,12.9903810567666,63,5.19615242270663,43
"3172",22.5,14.7224318643355,64,6.2449979983984,43
"3173",22.5,16.4544826719043,65,7.54983443527075,43
"3174",24,8.66025403784439,66,6.2449979983984,43
"3175",24,10.3923048454133,67,6,43
"3176",24,12.1243556529821,68,6.2449979983984,43
"3177",24,13.856406460551,69,6.92820323027551,43
"3178",24,15.5884572681199,70,7.93725393319377,43
"3179",25.5,9.52627944162882,71,7.54983443527075,43
"3180",25.5,11.2583302491977,72,7.54983443527075,43
"3181",25.5,12.9903810567666,73,7.93725393319377,43
"3182",25.5,14.7224318643355,74,8.66025403784439,43
"3183",-25.5,-14.7224318643355,1,51.1175116765282,44
"3184",-25.5,-12.9903810567666,2,50.2294734194974,44
"3185",-25.5,-11.2583302491977,3,49.386232899463,44
"3186",-25.5,-9.52627944162882,4,48.5901224530254,44
"3187",-24,-15.5884572681199,5,50.3189825016365,44
"3188",-24,-13.856406460551,6,49.386232899463,44
"3189",-24,-12.1243556529821,7,48.4974226119286,44
"3190",-24,-10.3923048454133,8,47.6550102297754,44
"3191",-24,-8.66025403784439,9,46.8614980554399,44
"3192",-22.5,-16.4544826719043,10,49.5681349255749,44
"3193",-22.5,-14.7224318643355,11,48.5901224530254,44
"3194",-22.5,-12.9903810567666,12,47.6550102297754,44
"3195",-22.5,-11.2583302491977,13,46.7653718043597,44
"3196",-22.5,-9.52627944162882,14,45.9238500128201,44
"3197",-22.5,-7.79422863405995,15,45.133136385587,44
"3198",-21,-17.3205080756888,16,48.8671668914825,44
"3199",-21,-15.5884572681199,17,47.8434948556227,44
"3200",-21,-13.856406460551,18,46.8614980554399,44
"3201",-21,-12.1243556529821,19,45.9238500128201,44
"3202",-21,-10.3923048454133,20,45.0333209967908,44
"3203",-21,-8.66025403784439,21,44.1927595879687,44
"3204",-21,-6.92820323027551,22,43.4050688284214,44
"3205",-19.5,-16.4544826719043,23,47.1487009365051,44
"3206",-19.5,-14.7224318643355,24,46.1194102304008,44
"3207",-19.5,-12.9903810567666,25,45.133136385587,44
"3208",-19.5,-11.2583302491977,26,44.1927595879687,44
"3209",-19.5,-9.52627944162883,27,43.3012701892219,44
"3210",-19.5,-7.79422863405995,28,42.4617474911243,44
"3211",-18,-15.5884572681199,29,45.4312667664022,44
"3212",-18,-13.856406460551,30,44.3959457608462,44
"3213",-18,-12.1243556529821,31,43.4050688284214,44
"3214",-18,-10.3923048454133,32,42.4617474911243,44
"3215",-18,-8.66025403784439,33,41.5692193816531,44
"3216",-16.5,-14.7224318643355,34,43.7149859887888,44
"3217",-16.5,-12.9903810567666,35,42.6731765867037,44
"3218",-16.5,-11.2583302491977,36,41.6773319683494,44
"3219",-16.5,-9.52627944162882,37,40.7308237088326,44
"3220",16.5,9.52627944162883,38,3,44
"3221",16.5,11.2583302491977,39,1.73205080756888,44
"3222",16.5,12.9903810567666,40,1.73205080756888,44
"3223",16.5,14.7224318643355,41,3,44
"3224",18,8.66025403784439,42,3.46410161513775,44
"3225",18,10.3923048454133,43,1.73205080756887,44
"3226",18,12.1243556529821,44,0,44
"3227",18,13.856406460551,45,1.73205080756888,44
"3228",18,15.5884572681199,46,3.46410161513775,44
"3229",19.5,7.79422863405994,47,4.58257569495584,44
"3230",19.5,9.52627944162882,48,3,44
"3231",19.5,11.2583302491977,49,1.73205080756888,44
"3232",19.5,12.9903810567666,50,1.73205080756888,44
"3233",19.5,14.7224318643355,51,3,44
"3234",19.5,16.4544826719043,52,4.58257569495584,44
"3235",21,6.92820323027551,53,6,44
"3236",21,8.66025403784439,54,4.58257569495584,44
"3237",21,10.3923048454133,55,3.46410161513775,44
"3238",21,12.1243556529821,56,3,44
"3239",21,13.856406460551,57,3.46410161513776,44
"3240",21,15.5884572681199,58,4.58257569495584,44
"3241",21,17.3205080756888,59,6,44
"3242",22.5,7.79422863405995,60,6.2449979983984,44
"3243",22.5,9.52627944162882,61,5.19615242270663,44
"3244",22.5,11.2583302491977,62,4.58257569495584,44
"3245",22.5,12.9903810567666,63,4.58257569495584,44
"3246",22.5,14.7224318643355,64,5.19615242270663,44
"3247",22.5,16.4544826719043,65,6.2449979983984,44
"3248",24,8.66025403784439,66,6.92820323027551,44
"3249",24,10.3923048454133,67,6.2449979983984,44
"3250",24,12.1243556529821,68,6,44
"3251",24,13.856406460551,69,6.2449979983984,44
"3252",24,15.5884572681199,70,6.92820323027551,44
"3253",25.5,9.52627944162882,71,7.93725393319377,44
"3254",25.5,11.2583302491977,72,7.54983443527075,44
"3255",25.5,12.9903810567666,73,7.54983443527075,44
